,path,Emotion,Speaker,Label
6128,data/CREMA-D/AudioWAV\1075_WSI_HAP_XX.wav,happy,Women,Women_happy
6129,data/CREMA-D/AudioWAV\1075_WSI_NEU_XX.wav,neutral,Women,Women_neutral
6130,data/CREMA-D/AudioWAV\1075_WSI_SAD_XX.wav,sad,Women,Women_sad
6131,data/CREMA-D/AudioWAV\1076_DFA_ANG_XX.wav,angry,Women,Women_angry
6132,data/CREMA-D/AudioWAV\1076_DFA_DIS_XX.wav,disgust,Women,Women_disgust
6133,data/CREMA-D/AudioWAV\1076_DFA_FEA_XX.wav,fearful,Women,Women_fearful
6134,data/CREMA-D/AudioWAV\1076_DFA_HAP_XX.wav,happy,Women,Women_happy
6135,data/CREMA-D/AudioWAV\1076_DFA_NEU_XX.wav,neutral,Women,Women_neutral
6136,data/CREMA-D/AudioWAV\1076_DFA_SAD_XX.wav,sad,Women,Women_sad
6137,data/CREMA-D/AudioWAV\1076_IEO_ANG_HI.wav,angry,Women,Women_angry
6138,data/CREMA-D/AudioWAV\1076_IEO_ANG_LO.wav,angry,Women,Women_angry
6139,data/CREMA-D/AudioWAV\1076_IEO_ANG_MD.wav,angry,Women,Women_angry
6140,data/CREMA-D/AudioWAV\1076_IEO_DIS_HI.wav,disgust,Women,Women_disgust
6141,data/CREMA-D/AudioWAV\1076_IEO_DIS_LO.wav,disgust,Women,Women_disgust
6142,data/CREMA-D/AudioWAV\1076_IEO_DIS_MD.wav,disgust,Women,Women_disgust
6143,data/CREMA-D/AudioWAV\1076_IEO_FEA_HI.wav,fearful,Women,Women_fearful
6144,data/CREMA-D/AudioWAV\1076_IEO_FEA_LO.wav,fearful,Women,Women_fearful
6145,data/CREMA-D/AudioWAV\1076_IEO_FEA_MD.wav,fearful,Women,Women_fearful
6146,data/CREMA-D/AudioWAV\1076_IEO_HAP_HI.wav,happy,Women,Women_happy
6147,data/CREMA-D/AudioWAV\1076_IEO_HAP_LO.wav,happy,Women,Women_happy
6148,data/CREMA-D/AudioWAV\1076_IEO_HAP_MD.wav,happy,Women,Women_happy
6149,data/CREMA-D/AudioWAV\1076_IEO_NEU_XX.wav,neutral,Women,Women_neutral
6150,data/CREMA-D/AudioWAV\1076_IEO_SAD_HI.wav,sad,Women,Women_sad
6151,data/CREMA-D/AudioWAV\1076_IEO_SAD_LO.wav,sad,Women,Women_sad
6152,data/CREMA-D/AudioWAV\1076_IEO_SAD_MD.wav,sad,Women,Women_sad
6153,data/CREMA-D/AudioWAV\1076_IOM_ANG_XX.wav,angry,Women,Women_angry
6154,data/CREMA-D/AudioWAV\1076_IOM_DIS_XX.wav,disgust,Women,Women_disgust
6155,data/CREMA-D/AudioWAV\1076_IOM_FEA_XX.wav,fearful,Women,Women_fearful
6156,data/CREMA-D/AudioWAV\1076_IOM_HAP_XX.wav,happy,Women,Women_happy
6157,data/CREMA-D/AudioWAV\1076_IOM_NEU_XX.wav,neutral,Women,Women_neutral
6158,data/CREMA-D/AudioWAV\1076_IOM_SAD_XX.wav,sad,Women,Women_sad
6159,data/CREMA-D/AudioWAV\1076_ITH_ANG_XX.wav,angry,Women,Women_angry
6160,data/CREMA-D/AudioWAV\1076_ITH_DIS_XX.wav,disgust,Women,Women_disgust
6161,data/CREMA-D/AudioWAV\1076_ITH_FEA_XX.wav,fearful,Women,Women_fearful
6162,data/CREMA-D/AudioWAV\1076_ITH_HAP_XX.wav,happy,Women,Women_happy
6163,data/CREMA-D/AudioWAV\1076_ITH_NEU_XX.wav,neutral,Women,Women_neutral
6164,data/CREMA-D/AudioWAV\1076_ITH_SAD_XX.wav,sad,Women,Women_sad
6165,data/CREMA-D/AudioWAV\1076_ITS_ANG_XX.wav,angry,Women,Women_angry
6166,data/CREMA-D/AudioWAV\1076_ITS_DIS_XX.wav,disgust,Women,Women_disgust
6167,data/CREMA-D/AudioWAV\1076_ITS_FEA_XX.wav,fearful,Women,Women_fearful
6168,data/CREMA-D/AudioWAV\1076_ITS_HAP_XX.wav,happy,Women,Women_happy
6169,data/CREMA-D/AudioWAV\1076_ITS_SAD_XX.wav,sad,Women,Women_sad
6170,data/CREMA-D/AudioWAV\1076_IWL_ANG_XX.wav,angry,Women,Women_angry
6171,data/CREMA-D/AudioWAV\1076_IWL_DIS_XX.wav,disgust,Women,Women_disgust
6172,data/CREMA-D/AudioWAV\1076_IWL_FEA_XX.wav,fearful,Women,Women_fearful
6173,data/CREMA-D/AudioWAV\1076_IWL_HAP_XX.wav,happy,Women,Women_happy
6174,data/CREMA-D/AudioWAV\1076_IWL_NEU_XX.wav,neutral,Women,Women_neutral
6175,data/CREMA-D/AudioWAV\1076_IWL_SAD_XX.wav,sad,Women,Women_sad
6176,data/CREMA-D/AudioWAV\1076_IWW_ANG_XX.wav,angry,Women,Women_angry
6177,data/CREMA-D/AudioWAV\1076_IWW_DIS_XX.wav,disgust,Women,Women_disgust
6178,data/CREMA-D/AudioWAV\1076_IWW_FEA_XX.wav,fearful,Women,Women_fearful
6179,data/CREMA-D/AudioWAV\1076_IWW_HAP_XX.wav,happy,Women,Women_happy
6180,data/CREMA-D/AudioWAV\1076_IWW_NEU_XX.wav,neutral,Women,Women_neutral
6181,data/CREMA-D/AudioWAV\1076_IWW_SAD_XX.wav,sad,Women,Women_sad
6182,data/CREMA-D/AudioWAV\1076_MTI_ANG_XX.wav,angry,Women,Women_angry
6183,data/CREMA-D/AudioWAV\1076_MTI_DIS_XX.wav,disgust,Women,Women_disgust
6184,data/CREMA-D/AudioWAV\1076_MTI_FEA_XX.wav,fearful,Women,Women_fearful
6185,data/CREMA-D/AudioWAV\1076_MTI_HAP_XX.wav,happy,Women,Women_happy
6186,data/CREMA-D/AudioWAV\1076_MTI_NEU_XX.wav,neutral,Women,Women_neutral
6187,data/CREMA-D/AudioWAV\1076_MTI_SAD_XX.wav,sad,Women,Women_sad
6188,data/CREMA-D/AudioWAV\1076_TAI_ANG_XX.wav,angry,Women,Women_angry
6189,data/CREMA-D/AudioWAV\1076_TAI_DIS_XX.wav,disgust,Women,Women_disgust
6190,data/CREMA-D/AudioWAV\1076_TAI_FEA_XX.wav,fearful,Women,Women_fearful
6191,data/CREMA-D/AudioWAV\1076_TAI_HAP_XX.wav,happy,Women,Women_happy
6192,data/CREMA-D/AudioWAV\1076_TAI_NEU_XX.wav,neutral,Women,Women_neutral
6193,data/CREMA-D/AudioWAV\1076_TAI_SAD_XX.wav,sad,Women,Women_sad
6194,data/CREMA-D/AudioWAV\1076_TIE_ANG_XX.wav,angry,Women,Women_angry
6195,data/CREMA-D/AudioWAV\1076_TIE_DIS_XX.wav,disgust,Women,Women_disgust
6196,data/CREMA-D/AudioWAV\1076_TIE_FEA_XX.wav,fearful,Women,Women_fearful
6197,data/CREMA-D/AudioWAV\1076_TIE_HAP_XX.wav,happy,Women,Women_happy
6198,data/CREMA-D/AudioWAV\1076_TIE_NEU_XX.wav,neutral,Women,Women_neutral
6199,data/CREMA-D/AudioWAV\1076_TIE_SAD_XX.wav,sad,Women,Women_sad
6200,data/CREMA-D/AudioWAV\1076_TSI_ANG_XX.wav,angry,Women,Women_angry
6201,data/CREMA-D/AudioWAV\1076_TSI_DIS_XX.wav,disgust,Women,Women_disgust
6202,data/CREMA-D/AudioWAV\1076_TSI_FEA_XX.wav,fearful,Women,Women_fearful
6203,data/CREMA-D/AudioWAV\1076_TSI_HAP_XX.wav,happy,Women,Women_happy
6204,data/CREMA-D/AudioWAV\1076_TSI_NEU_XX.wav,neutral,Women,Women_neutral
6205,data/CREMA-D/AudioWAV\1076_TSI_SAD_XX.wav,sad,Women,Women_sad
6206,data/CREMA-D/AudioWAV\1076_WSI_ANG_XX.wav,angry,Women,Women_angry
6207,data/CREMA-D/AudioWAV\1076_WSI_DIS_XX.wav,disgust,Women,Women_disgust
6208,data/CREMA-D/AudioWAV\1076_WSI_FEA_XX.wav,fearful,Women,Women_fearful
6209,data/CREMA-D/AudioWAV\1076_WSI_HAP_XX.wav,happy,Women,Women_happy
6210,data/CREMA-D/AudioWAV\1076_WSI_NEU_XX.wav,neutral,Women,Women_neutral
6211,data/CREMA-D/AudioWAV\1076_WSI_SAD_XX.wav,sad,Women,Women_sad
6212,data/CREMA-D/AudioWAV\1077_DFA_ANG_XX.wav,angry,Men,Men_angry
6213,data/CREMA-D/AudioWAV\1077_DFA_DIS_XX.wav,disgust,Men,Men_disgust
6214,data/CREMA-D/AudioWAV\1077_DFA_FEA_XX.wav,fearful,Men,Men_fearful
6215,data/CREMA-D/AudioWAV\1077_DFA_HAP_XX.wav,happy,Men,Men_happy
6216,data/CREMA-D/AudioWAV\1077_DFA_NEU_XX.wav,neutral,Men,Men_neutral
6217,data/CREMA-D/AudioWAV\1077_DFA_SAD_XX.wav,sad,Men,Men_sad
6218,data/CREMA-D/AudioWAV\1077_IEO_ANG_HI.wav,angry,Men,Men_angry
6219,data/CREMA-D/AudioWAV\1077_IEO_ANG_LO.wav,angry,Men,Men_angry
6220,data/CREMA-D/AudioWAV\1077_IEO_ANG_MD.wav,angry,Men,Men_angry
6221,data/CREMA-D/AudioWAV\1077_IEO_DIS_HI.wav,disgust,Men,Men_disgust
6222,data/CREMA-D/AudioWAV\1077_IEO_DIS_LO.wav,disgust,Men,Men_disgust
6223,data/CREMA-D/AudioWAV\1077_IEO_DIS_MD.wav,disgust,Men,Men_disgust
6224,data/CREMA-D/AudioWAV\1077_IEO_FEA_HI.wav,fearful,Men,Men_fearful
6225,data/CREMA-D/AudioWAV\1077_IEO_FEA_LO.wav,fearful,Men,Men_fearful
6226,data/CREMA-D/AudioWAV\1077_IEO_FEA_MD.wav,fearful,Men,Men_fearful
6227,data/CREMA-D/AudioWAV\1077_IEO_HAP_HI.wav,happy,Men,Men_happy
6228,data/CREMA-D/AudioWAV\1077_IEO_HAP_LO.wav,happy,Men,Men_happy
6229,data/CREMA-D/AudioWAV\1077_IEO_HAP_MD.wav,happy,Men,Men_happy
6230,data/CREMA-D/AudioWAV\1077_IEO_NEU_XX.wav,neutral,Men,Men_neutral
6231,data/CREMA-D/AudioWAV\1077_IEO_SAD_HI.wav,sad,Men,Men_sad
6232,data/CREMA-D/AudioWAV\1077_IEO_SAD_LO.wav,sad,Men,Men_sad
6233,data/CREMA-D/AudioWAV\1077_IEO_SAD_MD.wav,sad,Men,Men_sad
6234,data/CREMA-D/AudioWAV\1077_IOM_ANG_XX.wav,angry,Men,Men_angry
6235,data/CREMA-D/AudioWAV\1077_IOM_DIS_XX.wav,disgust,Men,Men_disgust
6236,data/CREMA-D/AudioWAV\1077_IOM_FEA_XX.wav,fearful,Men,Men_fearful
6237,data/CREMA-D/AudioWAV\1077_IOM_HAP_XX.wav,happy,Men,Men_happy
6238,data/CREMA-D/AudioWAV\1077_IOM_NEU_XX.wav,neutral,Men,Men_neutral
6239,data/CREMA-D/AudioWAV\1077_IOM_SAD_XX.wav,sad,Men,Men_sad
6240,data/CREMA-D/AudioWAV\1077_ITH_ANG_XX.wav,angry,Men,Men_angry
6241,data/CREMA-D/AudioWAV\1077_ITH_DIS_XX.wav,disgust,Men,Men_disgust
6242,data/CREMA-D/AudioWAV\1077_ITH_FEA_XX.wav,fearful,Men,Men_fearful
6243,data/CREMA-D/AudioWAV\1077_ITH_HAP_XX.wav,happy,Men,Men_happy
6244,data/CREMA-D/AudioWAV\1077_ITH_NEU_XX.wav,neutral,Men,Men_neutral
6245,data/CREMA-D/AudioWAV\1077_ITH_SAD_XX.wav,sad,Men,Men_sad
6246,data/CREMA-D/AudioWAV\1077_ITS_ANG_XX.wav,angry,Men,Men_angry
6247,data/CREMA-D/AudioWAV\1077_ITS_DIS_XX.wav,disgust,Men,Men_disgust
6248,data/CREMA-D/AudioWAV\1077_ITS_FEA_XX.wav,fearful,Men,Men_fearful
6249,data/CREMA-D/AudioWAV\1077_ITS_HAP_XX.wav,happy,Men,Men_happy
6250,data/CREMA-D/AudioWAV\1077_ITS_NEU_XX.wav,neutral,Men,Men_neutral
6251,data/CREMA-D/AudioWAV\1077_ITS_SAD_XX.wav,sad,Men,Men_sad
6252,data/CREMA-D/AudioWAV\1077_IWL_ANG_XX.wav,angry,Men,Men_angry
6253,data/CREMA-D/AudioWAV\1077_IWL_DIS_XX.wav,disgust,Men,Men_disgust
6254,data/CREMA-D/AudioWAV\1077_IWL_FEA_XX.wav,fearful,Men,Men_fearful
6255,data/CREMA-D/AudioWAV\1077_IWL_HAP_XX.wav,happy,Men,Men_happy
6256,data/CREMA-D/AudioWAV\1077_IWL_NEU_XX.wav,neutral,Men,Men_neutral
6257,data/CREMA-D/AudioWAV\1077_IWL_SAD_XX.wav,sad,Men,Men_sad
6258,data/CREMA-D/AudioWAV\1077_IWW_ANG_XX.wav,angry,Men,Men_angry
6259,data/CREMA-D/AudioWAV\1077_IWW_DIS_XX.wav,disgust,Men,Men_disgust
6260,data/CREMA-D/AudioWAV\1077_IWW_FEA_XX.wav,fearful,Men,Men_fearful
6261,data/CREMA-D/AudioWAV\1077_IWW_HAP_XX.wav,happy,Men,Men_happy
6262,data/CREMA-D/AudioWAV\1077_IWW_NEU_XX.wav,neutral,Men,Men_neutral
6263,data/CREMA-D/AudioWAV\1077_IWW_SAD_XX.wav,sad,Men,Men_sad
6264,data/CREMA-D/AudioWAV\1077_MTI_ANG_XX.wav,angry,Men,Men_angry
6265,data/CREMA-D/AudioWAV\1077_MTI_DIS_XX.wav,disgust,Men,Men_disgust
6266,data/CREMA-D/AudioWAV\1077_MTI_FEA_XX.wav,fearful,Men,Men_fearful
6267,data/CREMA-D/AudioWAV\1077_MTI_HAP_XX.wav,happy,Men,Men_happy
6268,data/CREMA-D/AudioWAV\1077_MTI_NEU_XX.wav,neutral,Men,Men_neutral
6269,data/CREMA-D/AudioWAV\1077_MTI_SAD_XX.wav,sad,Men,Men_sad
6270,data/CREMA-D/AudioWAV\1077_TAI_ANG_XX.wav,angry,Men,Men_angry
6271,data/CREMA-D/AudioWAV\1077_TAI_DIS_XX.wav,disgust,Men,Men_disgust
6272,data/CREMA-D/AudioWAV\1077_TAI_FEA_XX.wav,fearful,Men,Men_fearful
6273,data/CREMA-D/AudioWAV\1077_TAI_HAP_XX.wav,happy,Men,Men_happy
6274,data/CREMA-D/AudioWAV\1077_TAI_NEU_XX.wav,neutral,Men,Men_neutral
6275,data/CREMA-D/AudioWAV\1077_TAI_SAD_XX.wav,sad,Men,Men_sad
6276,data/CREMA-D/AudioWAV\1077_TIE_ANG_XX.wav,angry,Men,Men_angry
6277,data/CREMA-D/AudioWAV\1077_TIE_DIS_XX.wav,disgust,Men,Men_disgust
6278,data/CREMA-D/AudioWAV\1077_TIE_FEA_XX.wav,fearful,Men,Men_fearful
6279,data/CREMA-D/AudioWAV\1077_TIE_HAP_XX.wav,happy,Men,Men_happy
6280,data/CREMA-D/AudioWAV\1077_TIE_NEU_XX.wav,neutral,Men,Men_neutral
6281,data/CREMA-D/AudioWAV\1077_TIE_SAD_XX.wav,sad,Men,Men_sad
6282,data/CREMA-D/AudioWAV\1077_TSI_ANG_XX.wav,angry,Men,Men_angry
6283,data/CREMA-D/AudioWAV\1077_TSI_DIS_XX.wav,disgust,Men,Men_disgust
6284,data/CREMA-D/AudioWAV\1077_TSI_FEA_XX.wav,fearful,Men,Men_fearful
6285,data/CREMA-D/AudioWAV\1077_TSI_HAP_XX.wav,happy,Men,Men_happy
6286,data/CREMA-D/AudioWAV\1077_TSI_NEU_XX.wav,neutral,Men,Men_neutral
6287,data/CREMA-D/AudioWAV\1077_TSI_SAD_XX.wav,sad,Men,Men_sad
6288,data/CREMA-D/AudioWAV\1077_WSI_ANG_XX.wav,angry,Men,Men_angry
6289,data/CREMA-D/AudioWAV\1077_WSI_DIS_XX.wav,disgust,Men,Men_disgust
6290,data/CREMA-D/AudioWAV\1077_WSI_FEA_XX.wav,fearful,Men,Men_fearful
6291,data/CREMA-D/AudioWAV\1077_WSI_HAP_XX.wav,happy,Men,Men_happy
6292,data/CREMA-D/AudioWAV\1077_WSI_NEU_XX.wav,neutral,Men,Men_neutral
6293,data/CREMA-D/AudioWAV\1077_WSI_SAD_XX.wav,sad,Men,Men_sad
6294,data/CREMA-D/AudioWAV\1078_DFA_ANG_XX.wav,angry,Women,Women_angry
6295,data/CREMA-D/AudioWAV\1078_DFA_DIS_XX.wav,disgust,Women,Women_disgust
6296,data/CREMA-D/AudioWAV\1078_DFA_FEA_XX.wav,fearful,Women,Women_fearful
6297,data/CREMA-D/AudioWAV\1078_DFA_HAP_XX.wav,happy,Women,Women_happy
6298,data/CREMA-D/AudioWAV\1078_DFA_NEU_XX.wav,neutral,Women,Women_neutral
6299,data/CREMA-D/AudioWAV\1078_DFA_SAD_XX.wav,sad,Women,Women_sad
6300,data/CREMA-D/AudioWAV\1078_IEO_ANG_HI.wav,angry,Women,Women_angry
6301,data/CREMA-D/AudioWAV\1078_IEO_ANG_LO.wav,angry,Women,Women_angry
6302,data/CREMA-D/AudioWAV\1078_IEO_ANG_MD.wav,angry,Women,Women_angry
6303,data/CREMA-D/AudioWAV\1078_IEO_DIS_HI.wav,disgust,Women,Women_disgust
6304,data/CREMA-D/AudioWAV\1078_IEO_DIS_LO.wav,disgust,Women,Women_disgust
6305,data/CREMA-D/AudioWAV\1078_IEO_DIS_MD.wav,disgust,Women,Women_disgust
6306,data/CREMA-D/AudioWAV\1078_IEO_FEA_HI.wav,fearful,Women,Women_fearful
6307,data/CREMA-D/AudioWAV\1078_IEO_FEA_LO.wav,fearful,Women,Women_fearful
6308,data/CREMA-D/AudioWAV\1078_IEO_FEA_MD.wav,fearful,Women,Women_fearful
6309,data/CREMA-D/AudioWAV\1078_IEO_HAP_HI.wav,happy,Women,Women_happy
6310,data/CREMA-D/AudioWAV\1078_IEO_HAP_LO.wav,happy,Women,Women_happy
6311,data/CREMA-D/AudioWAV\1078_IEO_HAP_MD.wav,happy,Women,Women_happy
6312,data/CREMA-D/AudioWAV\1078_IEO_NEU_XX.wav,neutral,Women,Women_neutral
6313,data/CREMA-D/AudioWAV\1078_IEO_SAD_HI.wav,sad,Women,Women_sad
6314,data/CREMA-D/AudioWAV\1078_IEO_SAD_LO.wav,sad,Women,Women_sad
6315,data/CREMA-D/AudioWAV\1078_IEO_SAD_MD.wav,sad,Women,Women_sad
6316,data/CREMA-D/AudioWAV\1078_IOM_ANG_XX.wav,angry,Women,Women_angry
6317,data/CREMA-D/AudioWAV\1078_IOM_DIS_XX.wav,disgust,Women,Women_disgust
6318,data/CREMA-D/AudioWAV\1078_IOM_FEA_XX.wav,fearful,Women,Women_fearful
6319,data/CREMA-D/AudioWAV\1078_IOM_HAP_XX.wav,happy,Women,Women_happy
6320,data/CREMA-D/AudioWAV\1078_IOM_NEU_XX.wav,neutral,Women,Women_neutral
6321,data/CREMA-D/AudioWAV\1078_IOM_SAD_XX.wav,sad,Women,Women_sad
6322,data/CREMA-D/AudioWAV\1078_ITH_ANG_XX.wav,angry,Women,Women_angry
6323,data/CREMA-D/AudioWAV\1078_ITH_DIS_XX.wav,disgust,Women,Women_disgust
6324,data/CREMA-D/AudioWAV\1078_ITH_FEA_XX.wav,fearful,Women,Women_fearful
6325,data/CREMA-D/AudioWAV\1078_ITH_HAP_XX.wav,happy,Women,Women_happy
6326,data/CREMA-D/AudioWAV\1078_ITH_NEU_XX.wav,neutral,Women,Women_neutral
6327,data/CREMA-D/AudioWAV\1078_ITH_SAD_XX.wav,sad,Women,Women_sad
6328,data/CREMA-D/AudioWAV\1078_ITS_ANG_XX.wav,angry,Women,Women_angry
6329,data/CREMA-D/AudioWAV\1078_ITS_DIS_XX.wav,disgust,Women,Women_disgust
6330,data/CREMA-D/AudioWAV\1078_ITS_FEA_XX.wav,fearful,Women,Women_fearful
6331,data/CREMA-D/AudioWAV\1078_ITS_HAP_XX.wav,happy,Women,Women_happy
6332,data/CREMA-D/AudioWAV\1078_ITS_NEU_XX.wav,neutral,Women,Women_neutral
6333,data/CREMA-D/AudioWAV\1078_ITS_SAD_XX.wav,sad,Women,Women_sad
6334,data/CREMA-D/AudioWAV\1078_IWL_ANG_XX.wav,angry,Women,Women_angry
6335,data/CREMA-D/AudioWAV\1078_IWL_DIS_XX.wav,disgust,Women,Women_disgust
6336,data/CREMA-D/AudioWAV\1078_IWL_FEA_XX.wav,fearful,Women,Women_fearful
6337,data/CREMA-D/AudioWAV\1078_IWL_HAP_XX.wav,happy,Women,Women_happy
6338,data/CREMA-D/AudioWAV\1078_IWL_NEU_XX.wav,neutral,Women,Women_neutral
6339,data/CREMA-D/AudioWAV\1078_IWL_SAD_XX.wav,sad,Women,Women_sad
6340,data/CREMA-D/AudioWAV\1078_IWW_ANG_XX.wav,angry,Women,Women_angry
6341,data/CREMA-D/AudioWAV\1078_IWW_DIS_XX.wav,disgust,Women,Women_disgust
6342,data/CREMA-D/AudioWAV\1078_IWW_FEA_XX.wav,fearful,Women,Women_fearful
6343,data/CREMA-D/AudioWAV\1078_IWW_HAP_XX.wav,happy,Women,Women_happy
6344,data/CREMA-D/AudioWAV\1078_IWW_NEU_XX.wav,neutral,Women,Women_neutral
6345,data/CREMA-D/AudioWAV\1078_IWW_SAD_XX.wav,sad,Women,Women_sad
6346,data/CREMA-D/AudioWAV\1078_MTI_ANG_XX.wav,angry,Women,Women_angry
6347,data/CREMA-D/AudioWAV\1078_MTI_DIS_XX.wav,disgust,Women,Women_disgust
6348,data/CREMA-D/AudioWAV\1078_MTI_FEA_XX.wav,fearful,Women,Women_fearful
6349,data/CREMA-D/AudioWAV\1078_MTI_HAP_XX.wav,happy,Women,Women_happy
6350,data/CREMA-D/AudioWAV\1078_MTI_NEU_XX.wav,neutral,Women,Women_neutral
6351,data/CREMA-D/AudioWAV\1078_MTI_SAD_XX.wav,sad,Women,Women_sad
6352,data/CREMA-D/AudioWAV\1078_TAI_ANG_XX.wav,angry,Women,Women_angry
6353,data/CREMA-D/AudioWAV\1078_TAI_DIS_XX.wav,disgust,Women,Women_disgust
6354,data/CREMA-D/AudioWAV\1078_TAI_FEA_XX.wav,fearful,Women,Women_fearful
6355,data/CREMA-D/AudioWAV\1078_TAI_HAP_XX.wav,happy,Women,Women_happy
6356,data/CREMA-D/AudioWAV\1078_TAI_NEU_XX.wav,neutral,Women,Women_neutral
6357,data/CREMA-D/AudioWAV\1078_TAI_SAD_XX.wav,sad,Women,Women_sad
6358,data/CREMA-D/AudioWAV\1078_TIE_ANG_XX.wav,angry,Women,Women_angry
6359,data/CREMA-D/AudioWAV\1078_TIE_DIS_XX.wav,disgust,Women,Women_disgust
6360,data/CREMA-D/AudioWAV\1078_TIE_FEA_XX.wav,fearful,Women,Women_fearful
6361,data/CREMA-D/AudioWAV\1078_TIE_HAP_XX.wav,happy,Women,Women_happy
6362,data/CREMA-D/AudioWAV\1078_TIE_NEU_XX.wav,neutral,Women,Women_neutral
6363,data/CREMA-D/AudioWAV\1078_TIE_SAD_XX.wav,sad,Women,Women_sad
6364,data/CREMA-D/AudioWAV\1078_TSI_ANG_XX.wav,angry,Women,Women_angry
6365,data/CREMA-D/AudioWAV\1078_TSI_DIS_XX.wav,disgust,Women,Women_disgust
6366,data/CREMA-D/AudioWAV\1078_TSI_FEA_XX.wav,fearful,Women,Women_fearful
6367,data/CREMA-D/AudioWAV\1078_TSI_HAP_XX.wav,happy,Women,Women_happy
6368,data/CREMA-D/AudioWAV\1078_TSI_NEU_XX.wav,neutral,Women,Women_neutral
6369,data/CREMA-D/AudioWAV\1078_TSI_SAD_XX.wav,sad,Women,Women_sad
6370,data/CREMA-D/AudioWAV\1078_WSI_ANG_XX.wav,angry,Women,Women_angry
6371,data/CREMA-D/AudioWAV\1078_WSI_DIS_XX.wav,disgust,Women,Women_disgust
6372,data/CREMA-D/AudioWAV\1078_WSI_FEA_XX.wav,fearful,Women,Women_fearful
6373,data/CREMA-D/AudioWAV\1078_WSI_HAP_XX.wav,happy,Women,Women_happy
6374,data/CREMA-D/AudioWAV\1078_WSI_NEU_XX.wav,neutral,Women,Women_neutral
6375,data/CREMA-D/AudioWAV\1078_WSI_SAD_XX.wav,sad,Women,Women_sad
6376,data/CREMA-D/AudioWAV\1079_DFA_ANG_XX.wav,angry,Women,Women_angry
6377,data/CREMA-D/AudioWAV\1079_DFA_DIS_XX.wav,disgust,Women,Women_disgust
6378,data/CREMA-D/AudioWAV\1079_DFA_FEA_XX.wav,fearful,Women,Women_fearful
6379,data/CREMA-D/AudioWAV\1079_DFA_HAP_XX.wav,happy,Women,Women_happy
6380,data/CREMA-D/AudioWAV\1079_DFA_NEU_XX.wav,neutral,Women,Women_neutral
6381,data/CREMA-D/AudioWAV\1079_DFA_SAD_XX.wav,sad,Women,Women_sad
6382,data/CREMA-D/AudioWAV\1079_IEO_ANG_HI.wav,angry,Women,Women_angry
6383,data/CREMA-D/AudioWAV\1079_IEO_ANG_LO.wav,angry,Women,Women_angry
6384,data/CREMA-D/AudioWAV\1079_IEO_ANG_MD.wav,angry,Women,Women_angry
6385,data/CREMA-D/AudioWAV\1079_IEO_DIS_HI.wav,disgust,Women,Women_disgust
6386,data/CREMA-D/AudioWAV\1079_IEO_DIS_LO.wav,disgust,Women,Women_disgust
6387,data/CREMA-D/AudioWAV\1079_IEO_DIS_MD.wav,disgust,Women,Women_disgust
6388,data/CREMA-D/AudioWAV\1079_IEO_FEA_HI.wav,fearful,Women,Women_fearful
6389,data/CREMA-D/AudioWAV\1079_IEO_FEA_LO.wav,fearful,Women,Women_fearful
6390,data/CREMA-D/AudioWAV\1079_IEO_FEA_MD.wav,fearful,Women,Women_fearful
6391,data/CREMA-D/AudioWAV\1079_IEO_HAP_HI.wav,happy,Women,Women_happy
6392,data/CREMA-D/AudioWAV\1079_IEO_HAP_LO.wav,happy,Women,Women_happy
6393,data/CREMA-D/AudioWAV\1079_IEO_HAP_MD.wav,happy,Women,Women_happy
6394,data/CREMA-D/AudioWAV\1079_IEO_NEU_XX.wav,neutral,Women,Women_neutral
6395,data/CREMA-D/AudioWAV\1079_IEO_SAD_HI.wav,sad,Women,Women_sad
6396,data/CREMA-D/AudioWAV\1079_IEO_SAD_LO.wav,sad,Women,Women_sad
6397,data/CREMA-D/AudioWAV\1079_IEO_SAD_MD.wav,sad,Women,Women_sad
6398,data/CREMA-D/AudioWAV\1079_IOM_ANG_XX.wav,angry,Women,Women_angry
6399,data/CREMA-D/AudioWAV\1079_IOM_DIS_XX.wav,disgust,Women,Women_disgust
6400,data/CREMA-D/AudioWAV\1079_IOM_FEA_XX.wav,fearful,Women,Women_fearful
6401,data/CREMA-D/AudioWAV\1079_IOM_HAP_XX.wav,happy,Women,Women_happy
6402,data/CREMA-D/AudioWAV\1079_IOM_NEU_XX.wav,neutral,Women,Women_neutral
6403,data/CREMA-D/AudioWAV\1079_IOM_SAD_XX.wav,sad,Women,Women_sad
6404,data/CREMA-D/AudioWAV\1079_ITH_ANG_XX.wav,angry,Women,Women_angry
6405,data/CREMA-D/AudioWAV\1079_ITH_DIS_XX.wav,disgust,Women,Women_disgust
6406,data/CREMA-D/AudioWAV\1079_ITH_FEA_XX.wav,fearful,Women,Women_fearful
6407,data/CREMA-D/AudioWAV\1079_ITH_HAP_XX.wav,happy,Women,Women_happy
6408,data/CREMA-D/AudioWAV\1079_ITH_NEU_XX.wav,neutral,Women,Women_neutral
6409,data/CREMA-D/AudioWAV\1079_ITH_SAD_XX.wav,sad,Women,Women_sad
6410,data/CREMA-D/AudioWAV\1079_ITS_ANG_XX.wav,angry,Women,Women_angry
6411,data/CREMA-D/AudioWAV\1079_ITS_DIS_XX.wav,disgust,Women,Women_disgust
6412,data/CREMA-D/AudioWAV\1079_ITS_FEA_XX.wav,fearful,Women,Women_fearful
