,path,Speaker,Emotion,Label
2243,data\RAVDEES\Actor_38\03-01-04-01-02-02-14.wav,Women,sad,Women_sad
2244,data\RAVDEES\Actor_38\03-01-04-02-01-01-14.wav,Women,sad,Women_sad
2245,data\RAVDEES\Actor_38\03-01-04-02-01-02-14.wav,Women,sad,Women_sad
2246,data\RAVDEES\Actor_38\03-01-04-02-02-01-14.wav,Women,sad,Women_sad
2247,data\RAVDEES\Actor_38\03-01-04-02-02-02-14.wav,Women,sad,Women_sad
2248,data\RAVDEES\Actor_38\03-01-05-01-01-01-14.wav,Women,angry,Women_angry
2249,data\RAVDEES\Actor_38\03-01-05-01-01-02-14.wav,Women,angry,Women_angry
2250,data\RAVDEES\Actor_38\03-01-05-01-02-01-14.wav,Women,angry,Women_angry
2251,data\RAVDEES\Actor_38\03-01-05-01-02-02-14.wav,Women,angry,Women_angry
2252,data\RAVDEES\Actor_38\03-01-05-02-01-01-14.wav,Women,angry,Women_angry
2253,data\RAVDEES\Actor_38\03-01-05-02-01-02-14.wav,Women,angry,Women_angry
2254,data\RAVDEES\Actor_38\03-01-05-02-02-01-14.wav,Women,angry,Women_angry
2255,data\RAVDEES\Actor_38\03-01-05-02-02-02-14.wav,Women,angry,Women_angry
2256,data\RAVDEES\Actor_38\03-01-06-01-01-01-14.wav,Women,fearful,Women_fearful
2257,data\RAVDEES\Actor_38\03-01-06-01-01-02-14.wav,Women,fearful,Women_fearful
2258,data\RAVDEES\Actor_38\03-01-06-01-02-01-14.wav,Women,fearful,Women_fearful
2259,data\RAVDEES\Actor_38\03-01-06-01-02-02-14.wav,Women,fearful,Women_fearful
2260,data\RAVDEES\Actor_38\03-01-06-02-01-01-14.wav,Women,fearful,Women_fearful
2261,data\RAVDEES\Actor_38\03-01-06-02-01-02-14.wav,Women,fearful,Women_fearful
2262,data\RAVDEES\Actor_38\03-01-06-02-02-01-14.wav,Women,fearful,Women_fearful
2263,data\RAVDEES\Actor_38\03-01-06-02-02-02-14.wav,Women,fearful,Women_fearful
2264,data\RAVDEES\Actor_38\03-01-07-01-01-01-14.wav,Women,disgust,Women_disgust
2265,data\RAVDEES\Actor_38\03-01-07-01-01-02-14.wav,Women,disgust,Women_disgust
2266,data\RAVDEES\Actor_38\03-01-07-01-02-01-14.wav,Women,disgust,Women_disgust
2267,data\RAVDEES\Actor_38\03-01-07-01-02-02-14.wav,Women,disgust,Women_disgust
2268,data\RAVDEES\Actor_38\03-01-07-02-01-01-14.wav,Women,disgust,Women_disgust
2269,data\RAVDEES\Actor_38\03-01-07-02-01-02-14.wav,Women,disgust,Women_disgust
2270,data\RAVDEES\Actor_38\03-01-07-02-02-01-14.wav,Women,disgust,Women_disgust
2271,data\RAVDEES\Actor_38\03-01-07-02-02-02-14.wav,Women,disgust,Women_disgust
2272,data\RAVDEES\Actor_38\03-01-08-01-01-01-14.wav,Women,surprised,Women_surprised
2273,data\RAVDEES\Actor_38\03-01-08-01-01-02-14.wav,Women,surprised,Women_surprised
2274,data\RAVDEES\Actor_38\03-01-08-01-02-01-14.wav,Women,surprised,Women_surprised
2275,data\RAVDEES\Actor_38\03-01-08-01-02-02-14.wav,Women,surprised,Women_surprised
2276,data\RAVDEES\Actor_38\03-01-08-02-01-01-14.wav,Women,surprised,Women_surprised
2277,data\RAVDEES\Actor_38\03-01-08-02-01-02-14.wav,Women,surprised,Women_surprised
2278,data\RAVDEES\Actor_38\03-01-08-02-02-01-14.wav,Women,surprised,Women_surprised
2279,data\RAVDEES\Actor_38\03-01-08-02-02-02-14.wav,Women,surprised,Women_surprised
2280,data\RAVDEES\Actor_39\03-01-01-01-01-01-15.wav,Men,neutral,Men_neutral
2281,data\RAVDEES\Actor_39\03-01-01-01-01-02-15.wav,Men,neutral,Men_neutral
2282,data\RAVDEES\Actor_39\03-01-01-01-02-01-15.wav,Men,neutral,Men_neutral
2283,data\RAVDEES\Actor_39\03-01-01-01-02-02-15.wav,Men,neutral,Men_neutral
2284,data\RAVDEES\Actor_39\03-01-02-01-01-01-15.wav,Men,calm,Men_calm
2285,data\RAVDEES\Actor_39\03-01-02-01-01-02-15.wav,Men,calm,Men_calm
2286,data\RAVDEES\Actor_39\03-01-02-01-02-01-15.wav,Men,calm,Men_calm
2287,data\RAVDEES\Actor_39\03-01-02-01-02-02-15.wav,Men,calm,Men_calm
2288,data\RAVDEES\Actor_39\03-01-02-02-01-01-15.wav,Men,calm,Men_calm
2289,data\RAVDEES\Actor_39\03-01-02-02-01-02-15.wav,Men,calm,Men_calm
2290,data\RAVDEES\Actor_39\03-01-02-02-02-01-15.wav,Men,calm,Men_calm
2291,data\RAVDEES\Actor_39\03-01-02-02-02-02-15.wav,Men,calm,Men_calm
2292,data\RAVDEES\Actor_39\03-01-03-01-01-01-15.wav,Men,happy,Men_happy
2293,data\RAVDEES\Actor_39\03-01-03-01-01-02-15.wav,Men,happy,Men_happy
2294,data\RAVDEES\Actor_39\03-01-03-01-02-01-15.wav,Men,happy,Men_happy
2295,data\RAVDEES\Actor_39\03-01-03-01-02-02-15.wav,Men,happy,Men_happy
2296,data\RAVDEES\Actor_39\03-01-03-02-01-01-15.wav,Men,happy,Men_happy
2297,data\RAVDEES\Actor_39\03-01-03-02-01-02-15.wav,Men,happy,Men_happy
2298,data\RAVDEES\Actor_39\03-01-03-02-02-01-15.wav,Men,happy,Men_happy
2299,data\RAVDEES\Actor_39\03-01-03-02-02-02-15.wav,Men,happy,Men_happy
2300,data\RAVDEES\Actor_39\03-01-04-01-01-01-15.wav,Men,sad,Men_sad
2301,data\RAVDEES\Actor_39\03-01-04-01-01-02-15.wav,Men,sad,Men_sad
2302,data\RAVDEES\Actor_39\03-01-04-01-02-01-15.wav,Men,sad,Men_sad
2303,data\RAVDEES\Actor_39\03-01-04-01-02-02-15.wav,Men,sad,Men_sad
2304,data\RAVDEES\Actor_39\03-01-04-02-01-01-15.wav,Men,sad,Men_sad
2305,data\RAVDEES\Actor_39\03-01-04-02-01-02-15.wav,Men,sad,Men_sad
2306,data\RAVDEES\Actor_39\03-01-04-02-02-01-15.wav,Men,sad,Men_sad
2307,data\RAVDEES\Actor_39\03-01-04-02-02-02-15.wav,Men,sad,Men_sad
2308,data\RAVDEES\Actor_39\03-01-05-01-01-01-15.wav,Men,angry,Men_angry
2309,data\RAVDEES\Actor_39\03-01-05-01-01-02-15.wav,Men,angry,Men_angry
2310,data\RAVDEES\Actor_39\03-01-05-01-02-01-15.wav,Men,angry,Men_angry
2311,data\RAVDEES\Actor_39\03-01-05-01-02-02-15.wav,Men,angry,Men_angry
2312,data\RAVDEES\Actor_39\03-01-05-02-01-01-15.wav,Men,angry,Men_angry
2313,data\RAVDEES\Actor_39\03-01-05-02-01-02-15.wav,Men,angry,Men_angry
2314,data\RAVDEES\Actor_39\03-01-05-02-02-01-15.wav,Men,angry,Men_angry
2315,data\RAVDEES\Actor_39\03-01-05-02-02-02-15.wav,Men,angry,Men_angry
2316,data\RAVDEES\Actor_39\03-01-06-01-01-01-15.wav,Men,fearful,Men_fearful
2317,data\RAVDEES\Actor_39\03-01-06-01-01-02-15.wav,Men,fearful,Men_fearful
2318,data\RAVDEES\Actor_39\03-01-06-01-02-01-15.wav,Men,fearful,Men_fearful
2319,data\RAVDEES\Actor_39\03-01-06-01-02-02-15.wav,Men,fearful,Men_fearful
2320,data\RAVDEES\Actor_39\03-01-06-02-01-01-15.wav,Men,fearful,Men_fearful
2321,data\RAVDEES\Actor_39\03-01-06-02-01-02-15.wav,Men,fearful,Men_fearful
2322,data\RAVDEES\Actor_39\03-01-06-02-02-01-15.wav,Men,fearful,Men_fearful
2323,data\RAVDEES\Actor_39\03-01-06-02-02-02-15.wav,Men,fearful,Men_fearful
2324,data\RAVDEES\Actor_39\03-01-07-01-01-01-15.wav,Men,disgust,Men_disgust
2325,data\RAVDEES\Actor_39\03-01-07-01-01-02-15.wav,Men,disgust,Men_disgust
2326,data\RAVDEES\Actor_39\03-01-07-01-02-01-15.wav,Men,disgust,Men_disgust
2327,data\RAVDEES\Actor_39\03-01-07-01-02-02-15.wav,Men,disgust,Men_disgust
2328,data\RAVDEES\Actor_39\03-01-07-02-01-01-15.wav,Men,disgust,Men_disgust
2329,data\RAVDEES\Actor_39\03-01-07-02-01-02-15.wav,Men,disgust,Men_disgust
2330,data\RAVDEES\Actor_39\03-01-07-02-02-01-15.wav,Men,disgust,Men_disgust
2331,data\RAVDEES\Actor_39\03-01-07-02-02-02-15.wav,Men,disgust,Men_disgust
2332,data\RAVDEES\Actor_39\03-01-08-01-01-01-15.wav,Men,surprised,Men_surprised
2333,data\RAVDEES\Actor_39\03-01-08-01-01-02-15.wav,Men,surprised,Men_surprised
2334,data\RAVDEES\Actor_39\03-01-08-01-02-01-15.wav,Men,surprised,Men_surprised
2335,data\RAVDEES\Actor_39\03-01-08-01-02-02-15.wav,Men,surprised,Men_surprised
2336,data\RAVDEES\Actor_39\03-01-08-02-01-01-15.wav,Men,surprised,Men_surprised
2337,data\RAVDEES\Actor_39\03-01-08-02-01-02-15.wav,Men,surprised,Men_surprised
2338,data\RAVDEES\Actor_39\03-01-08-02-02-01-15.wav,Men,surprised,Men_surprised
2339,data\RAVDEES\Actor_39\03-01-08-02-02-02-15.wav,Men,surprised,Men_surprised
2340,data\RAVDEES\Actor_40\03-01-01-01-01-01-16.wav,Women,neutral,Women_neutral
2341,data\RAVDEES\Actor_40\03-01-01-01-01-02-16.wav,Women,neutral,Women_neutral
2342,data\RAVDEES\Actor_40\03-01-01-01-02-01-16.wav,Women,neutral,Women_neutral
2343,data\RAVDEES\Actor_40\03-01-01-01-02-02-16.wav,Women,neutral,Women_neutral
2344,data\RAVDEES\Actor_40\03-01-02-01-01-01-16.wav,Women,calm,Women_calm
2345,data\RAVDEES\Actor_40\03-01-02-01-01-02-16.wav,Women,calm,Women_calm
2346,data\RAVDEES\Actor_40\03-01-02-01-02-01-16.wav,Women,calm,Women_calm
2347,data\RAVDEES\Actor_40\03-01-02-01-02-02-16.wav,Women,calm,Women_calm
2348,data\RAVDEES\Actor_40\03-01-02-02-01-01-16.wav,Women,calm,Women_calm
2349,data\RAVDEES\Actor_40\03-01-02-02-01-02-16.wav,Women,calm,Women_calm
2350,data\RAVDEES\Actor_40\03-01-02-02-02-01-16.wav,Women,calm,Women_calm
2351,data\RAVDEES\Actor_40\03-01-02-02-02-02-16.wav,Women,calm,Women_calm
2352,data\RAVDEES\Actor_40\03-01-03-01-01-01-16.wav,Women,happy,Women_happy
2353,data\RAVDEES\Actor_40\03-01-03-01-01-02-16.wav,Women,happy,Women_happy
2354,data\RAVDEES\Actor_40\03-01-03-01-02-01-16.wav,Women,happy,Women_happy
2355,data\RAVDEES\Actor_40\03-01-03-01-02-02-16.wav,Women,happy,Women_happy
2356,data\RAVDEES\Actor_40\03-01-03-02-01-01-16.wav,Women,happy,Women_happy
2357,data\RAVDEES\Actor_40\03-01-03-02-01-02-16.wav,Women,happy,Women_happy
2358,data\RAVDEES\Actor_40\03-01-03-02-02-01-16.wav,Women,happy,Women_happy
2359,data\RAVDEES\Actor_40\03-01-03-02-02-02-16.wav,Women,happy,Women_happy
2360,data\RAVDEES\Actor_40\03-01-04-01-01-01-16.wav,Women,sad,Women_sad
2361,data\RAVDEES\Actor_40\03-01-04-01-01-02-16.wav,Women,sad,Women_sad
2362,data\RAVDEES\Actor_40\03-01-04-01-02-01-16.wav,Women,sad,Women_sad
2363,data\RAVDEES\Actor_40\03-01-04-01-02-02-16.wav,Women,sad,Women_sad
2364,data\RAVDEES\Actor_40\03-01-04-02-01-01-16.wav,Women,sad,Women_sad
2365,data\RAVDEES\Actor_40\03-01-04-02-01-02-16.wav,Women,sad,Women_sad
2366,data\RAVDEES\Actor_40\03-01-04-02-02-01-16.wav,Women,sad,Women_sad
2367,data\RAVDEES\Actor_40\03-01-04-02-02-02-16.wav,Women,sad,Women_sad
2368,data\RAVDEES\Actor_40\03-01-05-01-01-01-16.wav,Women,angry,Women_angry
2369,data\RAVDEES\Actor_40\03-01-05-01-01-02-16.wav,Women,angry,Women_angry
2370,data\RAVDEES\Actor_40\03-01-05-01-02-01-16.wav,Women,angry,Women_angry
2371,data\RAVDEES\Actor_40\03-01-05-01-02-02-16.wav,Women,angry,Women_angry
2372,data\RAVDEES\Actor_40\03-01-05-02-01-01-16.wav,Women,angry,Women_angry
2373,data\RAVDEES\Actor_40\03-01-05-02-01-02-16.wav,Women,angry,Women_angry
2374,data\RAVDEES\Actor_40\03-01-05-02-02-01-16.wav,Women,angry,Women_angry
2375,data\RAVDEES\Actor_40\03-01-05-02-02-02-16.wav,Women,angry,Women_angry
2376,data\RAVDEES\Actor_40\03-01-06-01-01-01-16.wav,Women,fearful,Women_fearful
2377,data\RAVDEES\Actor_40\03-01-06-01-01-02-16.wav,Women,fearful,Women_fearful
2378,data\RAVDEES\Actor_40\03-01-06-01-02-01-16.wav,Women,fearful,Women_fearful
2379,data\RAVDEES\Actor_40\03-01-06-01-02-02-16.wav,Women,fearful,Women_fearful
2380,data\RAVDEES\Actor_40\03-01-06-02-01-01-16.wav,Women,fearful,Women_fearful
2381,data\RAVDEES\Actor_40\03-01-06-02-01-02-16.wav,Women,fearful,Women_fearful
2382,data\RAVDEES\Actor_40\03-01-06-02-02-01-16.wav,Women,fearful,Women_fearful
2383,data\RAVDEES\Actor_40\03-01-06-02-02-02-16.wav,Women,fearful,Women_fearful
2384,data\RAVDEES\Actor_40\03-01-07-01-01-01-16.wav,Women,disgust,Women_disgust
2385,data\RAVDEES\Actor_40\03-01-07-01-01-02-16.wav,Women,disgust,Women_disgust
2386,data\RAVDEES\Actor_40\03-01-07-01-02-01-16.wav,Women,disgust,Women_disgust
2387,data\RAVDEES\Actor_40\03-01-07-01-02-02-16.wav,Women,disgust,Women_disgust
2388,data\RAVDEES\Actor_40\03-01-07-02-01-01-16.wav,Women,disgust,Women_disgust
2389,data\RAVDEES\Actor_40\03-01-07-02-01-02-16.wav,Women,disgust,Women_disgust
2390,data\RAVDEES\Actor_40\03-01-07-02-02-01-16.wav,Women,disgust,Women_disgust
2391,data\RAVDEES\Actor_40\03-01-07-02-02-02-16.wav,Women,disgust,Women_disgust
2392,data\RAVDEES\Actor_40\03-01-08-01-01-01-16.wav,Women,surprised,Women_surprised
2393,data\RAVDEES\Actor_40\03-01-08-01-01-02-16.wav,Women,surprised,Women_surprised
2394,data\RAVDEES\Actor_40\03-01-08-01-02-01-16.wav,Women,surprised,Women_surprised
2395,data\RAVDEES\Actor_40\03-01-08-01-02-02-16.wav,Women,surprised,Women_surprised
2396,data\RAVDEES\Actor_40\03-01-08-02-01-01-16.wav,Women,surprised,Women_surprised
2397,data\RAVDEES\Actor_40\03-01-08-02-01-02-16.wav,Women,surprised,Women_surprised
2398,data\RAVDEES\Actor_40\03-01-08-02-02-01-16.wav,Women,surprised,Women_surprised
2399,data\RAVDEES\Actor_40\03-01-08-02-02-02-16.wav,Women,surprised,Women_surprised
2400,data\RAVDEES\Actor_41\03-01-01-01-01-01-17.wav,Men,neutral,Men_neutral
2401,data\RAVDEES\Actor_41\03-01-01-01-01-02-17.wav,Men,neutral,Men_neutral
2402,data\RAVDEES\Actor_41\03-01-01-01-02-01-17.wav,Men,neutral,Men_neutral
2403,data\RAVDEES\Actor_41\03-01-01-01-02-02-17.wav,Men,neutral,Men_neutral
2404,data\RAVDEES\Actor_41\03-01-02-01-01-01-17.wav,Men,calm,Men_calm
2405,data\RAVDEES\Actor_41\03-01-02-01-01-02-17.wav,Men,calm,Men_calm
2406,data\RAVDEES\Actor_41\03-01-02-01-02-01-17.wav,Men,calm,Men_calm
2407,data\RAVDEES\Actor_41\03-01-02-01-02-02-17.wav,Men,calm,Men_calm
2408,data\RAVDEES\Actor_41\03-01-02-02-01-01-17.wav,Men,calm,Men_calm
2409,data\RAVDEES\Actor_41\03-01-02-02-01-02-17.wav,Men,calm,Men_calm
2410,data\RAVDEES\Actor_41\03-01-02-02-02-01-17.wav,Men,calm,Men_calm
2411,data\RAVDEES\Actor_41\03-01-02-02-02-02-17.wav,Men,calm,Men_calm
2412,data\RAVDEES\Actor_41\03-01-03-01-01-01-17.wav,Men,happy,Men_happy
2413,data\RAVDEES\Actor_41\03-01-03-01-01-02-17.wav,Men,happy,Men_happy
2414,data\RAVDEES\Actor_41\03-01-03-01-02-01-17.wav,Men,happy,Men_happy
2415,data\RAVDEES\Actor_41\03-01-03-01-02-02-17.wav,Men,happy,Men_happy
2416,data\RAVDEES\Actor_41\03-01-03-02-01-01-17.wav,Men,happy,Men_happy
2417,data\RAVDEES\Actor_41\03-01-03-02-01-02-17.wav,Men,happy,Men_happy
2418,data\RAVDEES\Actor_41\03-01-03-02-02-01-17.wav,Men,happy,Men_happy
2419,data\RAVDEES\Actor_41\03-01-03-02-02-02-17.wav,Men,happy,Men_happy
2420,data\RAVDEES\Actor_41\03-01-04-01-01-01-17.wav,Men,sad,Men_sad
2421,data\RAVDEES\Actor_41\03-01-04-01-01-02-17.wav,Men,sad,Men_sad
2422,data\RAVDEES\Actor_41\03-01-04-01-02-01-17.wav,Men,sad,Men_sad
2423,data\RAVDEES\Actor_41\03-01-04-01-02-02-17.wav,Men,sad,Men_sad
2424,data\RAVDEES\Actor_41\03-01-04-02-01-01-17.wav,Men,sad,Men_sad
2425,data\RAVDEES\Actor_41\03-01-04-02-01-02-17.wav,Men,sad,Men_sad
2426,data\RAVDEES\Actor_41\03-01-04-02-02-01-17.wav,Men,sad,Men_sad
2427,data\RAVDEES\Actor_41\03-01-04-02-02-02-17.wav,Men,sad,Men_sad
2428,data\RAVDEES\Actor_41\03-01-05-01-01-01-17.wav,Men,angry,Men_angry
2429,data\RAVDEES\Actor_41\03-01-05-01-01-02-17.wav,Men,angry,Men_angry
2430,data\RAVDEES\Actor_41\03-01-05-01-02-01-17.wav,Men,angry,Men_angry
2431,data\RAVDEES\Actor_41\03-01-05-01-02-02-17.wav,Men,angry,Men_angry
2432,data\RAVDEES\Actor_41\03-01-05-02-01-01-17.wav,Men,angry,Men_angry
2433,data\RAVDEES\Actor_41\03-01-05-02-01-02-17.wav,Men,angry,Men_angry
2434,data\RAVDEES\Actor_41\03-01-05-02-02-01-17.wav,Men,angry,Men_angry
2435,data\RAVDEES\Actor_41\03-01-05-02-02-02-17.wav,Men,angry,Men_angry
2436,data\RAVDEES\Actor_41\03-01-06-01-01-01-17.wav,Men,fearful,Men_fearful
2437,data\RAVDEES\Actor_41\03-01-06-01-01-02-17.wav,Men,fearful,Men_fearful
2438,data\RAVDEES\Actor_41\03-01-06-01-02-01-17.wav,Men,fearful,Men_fearful
2439,data\RAVDEES\Actor_41\03-01-06-01-02-02-17.wav,Men,fearful,Men_fearful
2440,data\RAVDEES\Actor_41\03-01-06-02-01-01-17.wav,Men,fearful,Men_fearful
2441,data\RAVDEES\Actor_41\03-01-06-02-01-02-17.wav,Men,fearful,Men_fearful
2442,data\RAVDEES\Actor_41\03-01-06-02-02-01-17.wav,Men,fearful,Men_fearful
2443,data\RAVDEES\Actor_41\03-01-06-02-02-02-17.wav,Men,fearful,Men_fearful
2444,data\RAVDEES\Actor_41\03-01-07-01-01-01-17.wav,Men,disgust,Men_disgust
2445,data\RAVDEES\Actor_41\03-01-07-01-01-02-17.wav,Men,disgust,Men_disgust
2446,data\RAVDEES\Actor_41\03-01-07-01-02-01-17.wav,Men,disgust,Men_disgust
2447,data\RAVDEES\Actor_41\03-01-07-01-02-02-17.wav,Men,disgust,Men_disgust
2448,data\RAVDEES\Actor_41\03-01-07-02-01-01-17.wav,Men,disgust,Men_disgust
2449,data\RAVDEES\Actor_41\03-01-07-02-01-02-17.wav,Men,disgust,Men_disgust
2450,data\RAVDEES\Actor_41\03-01-07-02-02-01-17.wav,Men,disgust,Men_disgust
2451,data\RAVDEES\Actor_41\03-01-07-02-02-02-17.wav,Men,disgust,Men_disgust
2452,data\RAVDEES\Actor_41\03-01-08-01-01-01-17.wav,Men,surprised,Men_surprised
2453,data\RAVDEES\Actor_41\03-01-08-01-01-02-17.wav,Men,surprised,Men_surprised
2454,data\RAVDEES\Actor_41\03-01-08-01-02-01-17.wav,Men,surprised,Men_surprised
2455,data\RAVDEES\Actor_41\03-01-08-01-02-02-17.wav,Men,surprised,Men_surprised
2456,data\RAVDEES\Actor_41\03-01-08-02-01-01-17.wav,Men,surprised,Men_surprised
2457,data\RAVDEES\Actor_41\03-01-08-02-01-02-17.wav,Men,surprised,Men_surprised
2458,data\RAVDEES\Actor_41\03-01-08-02-02-01-17.wav,Men,surprised,Men_surprised
2459,data\RAVDEES\Actor_41\03-01-08-02-02-02-17.wav,Men,surprised,Men_surprised
2460,data\RAVDEES\Actor_42\03-01-01-01-01-01-18.wav,Women,neutral,Women_neutral
2461,data\RAVDEES\Actor_42\03-01-01-01-01-02-18.wav,Women,neutral,Women_neutral
2462,data\RAVDEES\Actor_42\03-01-01-01-02-01-18.wav,Women,neutral,Women_neutral
2463,data\RAVDEES\Actor_42\03-01-01-01-02-02-18.wav,Women,neutral,Women_neutral
2464,data\RAVDEES\Actor_42\03-01-02-01-01-01-18.wav,Women,calm,Women_calm
2465,data\RAVDEES\Actor_42\03-01-02-01-01-02-18.wav,Women,calm,Women_calm
2466,data\RAVDEES\Actor_42\03-01-02-01-02-01-18.wav,Women,calm,Women_calm
2467,data\RAVDEES\Actor_42\03-01-02-01-02-02-18.wav,Women,calm,Women_calm
2468,data\RAVDEES\Actor_42\03-01-02-02-01-01-18.wav,Women,calm,Women_calm
2469,data\RAVDEES\Actor_42\03-01-02-02-01-02-18.wav,Women,calm,Women_calm
2470,data\RAVDEES\Actor_42\03-01-02-02-02-01-18.wav,Women,calm,Women_calm
2471,data\RAVDEES\Actor_42\03-01-02-02-02-02-18.wav,Women,calm,Women_calm
2472,data\RAVDEES\Actor_42\03-01-03-01-01-01-18.wav,Women,happy,Women_happy
2473,data\RAVDEES\Actor_42\03-01-03-01-01-02-18.wav,Women,happy,Women_happy
2474,data\RAVDEES\Actor_42\03-01-03-01-02-01-18.wav,Women,happy,Women_happy
2475,data\RAVDEES\Actor_42\03-01-03-01-02-02-18.wav,Women,happy,Women_happy
2476,data\RAVDEES\Actor_42\03-01-03-02-01-01-18.wav,Women,happy,Women_happy
2477,data\RAVDEES\Actor_42\03-01-03-02-01-02-18.wav,Women,happy,Women_happy
2478,data\RAVDEES\Actor_42\03-01-03-02-02-01-18.wav,Women,happy,Women_happy
2479,data\RAVDEES\Actor_42\03-01-03-02-02-02-18.wav,Women,happy,Women_happy
2480,data\RAVDEES\Actor_42\03-01-04-01-01-01-18.wav,Women,sad,Women_sad
2481,data\RAVDEES\Actor_42\03-01-04-01-01-02-18.wav,Women,sad,Women_sad
2482,data\RAVDEES\Actor_42\03-01-04-01-02-01-18.wav,Women,sad,Women_sad
2483,data\RAVDEES\Actor_42\03-01-04-01-02-02-18.wav,Women,sad,Women_sad
2484,data\RAVDEES\Actor_42\03-01-04-02-01-01-18.wav,Women,sad,Women_sad
2485,data\RAVDEES\Actor_42\03-01-04-02-01-02-18.wav,Women,sad,Women_sad
2486,data\RAVDEES\Actor_42\03-01-04-02-02-01-18.wav,Women,sad,Women_sad
2487,data\RAVDEES\Actor_42\03-01-04-02-02-02-18.wav,Women,sad,Women_sad
2488,data\RAVDEES\Actor_42\03-01-05-01-01-01-18.wav,Women,angry,Women_angry
2489,data\RAVDEES\Actor_42\03-01-05-01-01-02-18.wav,Women,angry,Women_angry
2490,data\RAVDEES\Actor_42\03-01-05-01-02-01-18.wav,Women,angry,Women_angry
2491,data\RAVDEES\Actor_42\03-01-05-01-02-02-18.wav,Women,angry,Women_angry
2492,data\RAVDEES\Actor_42\03-01-05-02-01-01-18.wav,Women,angry,Women_angry
2493,data\RAVDEES\Actor_42\03-01-05-02-01-02-18.wav,Women,angry,Women_angry
2494,data\RAVDEES\Actor_42\03-01-05-02-02-01-18.wav,Women,angry,Women_angry
2495,data\RAVDEES\Actor_42\03-01-05-02-02-02-18.wav,Women,angry,Women_angry
2496,data\RAVDEES\Actor_42\03-01-06-01-01-01-18.wav,Women,fearful,Women_fearful
2497,data\RAVDEES\Actor_42\03-01-06-01-01-02-18.wav,Women,fearful,Women_fearful
2498,data\RAVDEES\Actor_42\03-01-06-01-02-01-18.wav,Women,fearful,Women_fearful
2499,data\RAVDEES\Actor_42\03-01-06-01-02-02-18.wav,Women,fearful,Women_fearful
2500,data\RAVDEES\Actor_42\03-01-06-02-01-01-18.wav,Women,fearful,Women_fearful
2501,data\RAVDEES\Actor_42\03-01-06-02-01-02-18.wav,Women,fearful,Women_fearful
2502,data\RAVDEES\Actor_42\03-01-06-02-02-01-18.wav,Women,fearful,Women_fearful
2503,data\RAVDEES\Actor_42\03-01-06-02-02-02-18.wav,Women,fearful,Women_fearful
2504,data\RAVDEES\Actor_42\03-01-07-01-01-01-18.wav,Women,disgust,Women_disgust
2505,data\RAVDEES\Actor_42\03-01-07-01-01-02-18.wav,Women,disgust,Women_disgust
2506,data\RAVDEES\Actor_42\03-01-07-01-02-01-18.wav,Women,disgust,Women_disgust
2507,data\RAVDEES\Actor_42\03-01-07-01-02-02-18.wav,Women,disgust,Women_disgust
2508,data\RAVDEES\Actor_42\03-01-07-02-01-01-18.wav,Women,disgust,Women_disgust
2509,data\RAVDEES\Actor_42\03-01-07-02-01-02-18.wav,Women,disgust,Women_disgust
2510,data\RAVDEES\Actor_42\03-01-07-02-02-01-18.wav,Women,disgust,Women_disgust
2511,data\RAVDEES\Actor_42\03-01-07-02-02-02-18.wav,Women,disgust,Women_disgust
2512,data\RAVDEES\Actor_42\03-01-08-01-01-01-18.wav,Women,surprised,Women_surprised
2513,data\RAVDEES\Actor_42\03-01-08-01-01-02-18.wav,Women,surprised,Women_surprised
2514,data\RAVDEES\Actor_42\03-01-08-01-02-01-18.wav,Women,surprised,Women_surprised
2515,data\RAVDEES\Actor_42\03-01-08-01-02-02-18.wav,Women,surprised,Women_surprised
2516,data\RAVDEES\Actor_42\03-01-08-02-01-01-18.wav,Women,surprised,Women_surprised
2517,data\RAVDEES\Actor_42\03-01-08-02-01-02-18.wav,Women,surprised,Women_surprised
2518,data\RAVDEES\Actor_42\03-01-08-02-02-01-18.wav,Women,surprised,Women_surprised
2519,data\RAVDEES\Actor_42\03-01-08-02-02-02-18.wav,Women,surprised,Women_surprised
2520,data\RAVDEES\Actor_43\03-01-01-01-01-01-19.wav,Men,neutral,Men_neutral
2521,data\RAVDEES\Actor_43\03-01-01-01-01-02-19.wav,Men,neutral,Men_neutral
2522,data\RAVDEES\Actor_43\03-01-01-01-02-01-19.wav,Men,neutral,Men_neutral
2523,data\RAVDEES\Actor_43\03-01-01-01-02-02-19.wav,Men,neutral,Men_neutral
2524,data\RAVDEES\Actor_43\03-01-02-01-01-01-19.wav,Men,calm,Men_calm
2525,data\RAVDEES\Actor_43\03-01-02-01-01-02-19.wav,Men,calm,Men_calm
2526,data\RAVDEES\Actor_43\03-01-02-01-02-01-19.wav,Men,calm,Men_calm
2527,data\RAVDEES\Actor_43\03-01-02-01-02-02-19.wav,Men,calm,Men_calm
2528,data\RAVDEES\Actor_43\03-01-02-02-01-01-19.wav,Men,calm,Men_calm
2529,data\RAVDEES\Actor_43\03-01-02-02-01-02-19.wav,Men,calm,Men_calm
2530,data\RAVDEES\Actor_43\03-01-02-02-02-01-19.wav,Men,calm,Men_calm
2531,data\RAVDEES\Actor_43\03-01-02-02-02-02-19.wav,Men,calm,Men_calm
2532,data\RAVDEES\Actor_43\03-01-03-01-01-01-19.wav,Men,happy,Men_happy
2533,data\RAVDEES\Actor_43\03-01-03-01-01-02-19.wav,Men,happy,Men_happy
