,Speaker,Emotion,Label,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
5605,Men,fearful,Men_fearful,-402.71854,140.54169,6.2082143,64.53803,-19.955605,28.75638,-14.895632,13.71074,-11.166007,5.1509233,-1.7385867,-7.5549994,4.972087,0.58308446,0.6765388,0.68890584,0.6786879,0.7009446,0.72062963,0.8024274,0.7390696,0.6787253,0.7202734,0.7543958,0.6349184,15.114791765466038,12.448931428362162,15.44651726143856,15.6681018631799,16.03197903065057,16.309823007333918,64.1383558986371
5606,Men,happy,Men_happy,-357.8161,143.5427,8.144571,47.64384,-20.448917,16.934679,-14.392519,7.514689,-15.160012,-1.4950613,0.7110998,-3.2823465,2.7869608,0.5280494,0.62508,0.647108,0.66892916,0.6609644,0.65832406,0.68352556,0.65902305,0.58055276,0.5978016,0.6287468,0.54714525,14.273244195931744,14.483017703519897,17.253531749183576,17.089009265983584,16.969288985721757,17.49170386384912,62.96918281808168
5607,Men,neutral,Men_neutral,-383.28293,147.32104,6.5997066,54.649593,-21.445196,21.741762,-14.264212,7.2982707,-13.519299,0.2521206,-1.7024235,-2.0341165,4.038921,0.5434669,0.6299084,0.64739513,0.6832585,0.67606664,0.7235699,0.73714864,0.6597475,0.6747169,0.74483526,0.6946633,0.54009813,13.356969041267137,13.27341651440201,16.130388975068772,16.126036118388075,16.614567646376727,16.858897281706763,63.51437753085384
5608,Men,sad,Men_sad,-416.83212,146.29689,14.470388,61.70617,-19.686829,28.46276,-12.289996,14.522466,-11.261509,-0.30181035,-4.0765514,-4.3589993,6.3922563,0.71168214,0.7735686,0.6845664,0.6564889,0.6325973,0.64392954,0.6528125,0.62031066,0.7039202,0.75095063,0.7465584,0.619073,13.777060966133876,13.5152972748632,16.598952378068404,16.2100008481917,16.18679863225751,16.263574797523617,64.14355660950832
5609,Men,angry,Men_angry,-290.43082,133.96317,15.883023,51.041656,-15.854455,-2.4519138,-14.931677,-0.2412431,-17.98539,-5.4955506,-9.465051,-7.4990845,2.2987134,0.45465404,0.5123513,0.55580074,0.5766879,0.67054385,0.59553766,0.6343593,0.6375503,0.52361256,0.52521116,0.6210627,0.54433334,16.600989834287894,16.9101545019905,18.57898988134677,18.036764230305543,17.697934102052923,18.470952359924432,61.57014876400698
5610,Men,disgust,Men_disgust,-401.53107,148.14838,16.92947,63.00107,-15.901185,18.454996,-15.50964,8.774238,-13.223741,0.13709274,-5.25531,-5.943479,4.10488,0.5424685,0.58023804,0.5786637,0.6113352,0.72220373,0.6784028,0.7135267,0.70068824,0.6920089,0.7406973,0.77501774,0.6181451,14.200955191172453,14.258641896330564,16.746704008950495,16.084208419122422,16.30961105804944,16.66440433608866,63.61821867978085
5611,Men,fearful,Men_fearful,-326.77298,125.73033,29.442196,41.52914,-9.169797,-5.5640907,-8.357352,-2.4482143,-11.819915,-0.6478696,-6.86672,-7.135026,0.88349915,0.4154677,0.47067773,0.4978522,0.6062224,0.6185337,0.58945674,0.6919414,0.68009096,0.6552869,0.66474766,0.6495154,0.46272206,17.291958126733142,15.806533520015089,18.04424468822094,18.393120652827427,17.071187203545442,18.317422289215447,61.45043558791345
5612,Men,happy,Men_happy,-293.64813,148.97319,12.012326,43.77484,-18.245949,-3.664683,-15.88821,-0.26699942,-16.520376,-6.595283,-9.216796,-6.924331,3.4863994,0.603475,0.6244234,0.5311655,0.51675874,0.50910234,0.5411127,0.68693584,0.61592996,0.61602354,0.573517,0.5705852,0.54075277,17.46388358327999,16.523005494600167,18.48196377408385,18.97744351858516,18.49948324888572,19.06469492436046,61.06370709928656
5613,Men,neutral,Men_neutral,-384.1141,144.13869,18.604525,57.878777,-11.216227,11.987404,-13.565642,6.673493,-13.489909,-3.4984663,-9.063667,-4.7628927,6.483419,0.51122326,0.60497236,0.5984675,0.6038447,0.6620826,0.5931718,0.59456474,0.62800527,0.630783,0.7231587,0.7388027,0.55440855,14.122683247439417,14.563715555529823,18.24076699827046,17.04223528538595,17.16898755341093,17.64990890111313,61.654850172458026
5614,Men,sad,Men_sad,-418.96057,152.42903,24.850248,58.99386,-14.033957,16.939552,-15.054675,6.302331,-11.710358,-0.44377926,-6.2711897,-6.2341743,3.9889464,0.5414104,0.5381838,0.53559804,0.6336427,0.63224506,0.6305901,0.64802533,0.63456273,0.6771275,0.7529487,0.678227,0.55133456,13.723676842138351,13.816586436863254,17.256030833778087,17.238686868332987,16.265391202006057,16.16922265196464,62.37767515118827
5615,Men,angry,Men_angry,-261.4693,120.867065,12.295875,48.967102,-14.613902,-8.292137,-17.249071,-1.4253085,-18.599329,-2.12459,-7.4348736,-7.774424,6.618811,0.4962863,0.54470986,0.54844356,0.5346951,0.5465973,0.5316232,0.5784288,0.6345276,0.56221837,0.58066684,0.6675536,0.54206324,17.67933879597499,17.442248003341703,20.613354449023053,18.99299752638704,18.274131125544343,19.080698408273445,62.97654427628631
5616,Men,disgust,Men_disgust,-369.02234,136.48705,17.215473,54.364227,-20.123642,12.173571,-16.987843,6.2451773,-12.626404,6.3144217,-1.4635928,-8.149569,3.5258343,0.5269682,0.6120695,0.61170137,0.6063391,0.63779306,0.63789994,0.712061,0.6821392,0.68921405,0.7827834,0.79120356,0.5647804,14.109747171467404,14.368059364059944,16.3514112866541,17.573023659415,17.06054841816275,16.51828509114685,64.70701613479032
5617,Men,fearful,Men_fearful,-279.73996,111.553375,16.232103,43.13272,-16.394873,-2.162872,-13.590371,0.1562129,-17.427168,0.071845025,-4.119161,-8.326335,3.2840161,0.6156052,0.6016491,0.49753624,0.44990107,0.46920964,0.52456224,0.60880965,0.56954867,0.57998186,0.661773,0.75201803,0.6745027,13.766881316810377,16.174757362589123,19.243034804672984,19.03237270429712,17.546061385897286,18.11996744245865,61.99505553293432
5618,Men,happy,Men_happy,-292.50778,126.79646,13.307515,41.470604,-21.819168,-1.2298106,-12.260994,-1.3478827,-17.758757,-0.76067245,-6.9638486,-6.9235516,4.428314,0.58511895,0.62857985,0.49215797,0.4654346,0.5181713,0.60278887,0.66487414,0.51745343,0.48112622,0.60549307,0.64251906,0.5121989,17.174672475496422,16.52861604827129,20.51801591007899,20.097327610642,17.54665288328688,18.96669895709028,62.50774182667234
5619,Men,neutral,Men_neutral,-375.21494,140.39926,23.263826,51.812565,-13.6854105,8.545021,-11.3137,1.7089565,-11.766528,2.0227056,-6.774358,-4.578522,6.790893,0.52992046,0.58718485,0.5483499,0.5915354,0.66301286,0.60926,0.60504717,0.5994571,0.6396843,0.7959772,0.87293744,0.621226,13.94915528981889,14.778556497947156,17.64247968650304,17.84481987213968,17.05721122209385,17.571839127570826,64.14549276920363
5620,Men,sad,Men_sad,-440.56244,144.06065,14.326008,70.58208,-17.810635,26.53652,-15.6131315,14.030278,-12.256202,6.92968,-1.8080746,-5.121372,7.0377407,0.51553357,0.5325614,0.5659203,0.5718596,0.5967367,0.635096,0.7158677,0.7064033,0.68776745,0.83631444,0.8081437,0.57701224,13.468235896557452,15.061836460224892,15.328190593448426,16.010225276773962,16.448325312335363,16.48570973280199,65.91125761606813
5621,Men,angry,Men_angry,-237.85683,102.878204,-6.159824,38.214767,-4.6633368,5.462339,-17.962156,-1.3962741,-12.592469,0.19704871,-5.4202743,-7.809848,1.9654601,0.51094234,0.5245906,0.51571333,0.5002026,0.55083305,0.6281467,0.688977,0.6836066,0.63862044,0.7061475,0.6784081,0.51251435,16.600130592079324,16.797501912460678,18.350554958559403,16.138544081520553,17.24084732269095,18.35000788061938,63.16671164606093
5622,Men,disgust,Men_disgust,-338.20642,112.49965,14.958137,34.21479,-0.46453205,11.623251,-10.802663,1.6437135,-5.746433,1.4843345,0.39485824,-5.014132,-0.7245607,0.6073936,0.7060287,0.6967008,0.66020143,0.7307638,0.7561035,0.76829803,0.82140285,0.83107746,0.79664874,0.71165216,0.61166996,14.289819623648675,13.60679191985374,15.29205320693575,14.709097847341177,16.59607598336945,16.309072484658728,62.71700199440772
5623,Men,fearful,Men_fearful,-293.16675,126.935905,-2.5458536,42.545334,-8.033253,13.943857,-19.4814,-0.6834467,-11.587309,2.8174858,-4.8437843,-7.177349,2.9271548,0.6000475,0.5896813,0.5551995,0.5867081,0.6933311,0.7404487,0.7251068,0.6189791,0.57308424,0.66425765,0.6150377,0.5293328,16.840205308992914,16.55084793326669,17.81662906260485,15.687410344330887,17.646694546777667,17.1695238178985,64.96522353750105
5624,Men,happy,Men_happy,-312.9471,133.88785,-1.0471742,35.89679,-10.012711,13.250566,-21.363068,1.3224776,-12.01942,1.4296525,-0.2169593,-7.10567,0.7866366,0.52916545,0.5772254,0.52562577,0.51631325,0.66822994,0.72341543,0.6993613,0.6228501,0.5456885,0.5897203,0.6738336,0.5890785,16.316478204745238,15.94078936757022,17.029021464403723,15.99357771583703,17.50583335008958,17.30521032177069,63.3868812917995
5625,Men,neutral,Men_neutral,-372.1305,139.73883,5.8469453,49.42476,-10.65699,19.266739,-17.50626,1.7167962,-8.642523,2.7591734,-0.95642304,-3.040656,3.5605974,0.57396877,0.5881068,0.58705884,0.69941735,0.7730148,0.7007046,0.7046883,0.67179286,0.6775226,0.73426557,0.66561884,0.5434997,13.91755950980257,15.099997649933124,16.758708916747437,15.462171140440557,17.64929239128764,17.093974961877336,64.51150577626586
5626,Men,sad,Men_sad,-431.5636,137.81395,7.83529,64.70039,-13.118722,34.26715,-20.050406,12.17502,-8.282338,5.0511456,-0.6383285,-4.8896756,6.01098,0.6187613,0.67657673,0.70686543,0.66225827,0.67403054,0.65742606,0.67535824,0.69820774,0.696362,0.76995254,0.7984474,0.67410624,13.599682522011276,14.749055962916588,15.41158565685885,14.699104706804963,16.619467028103404,15.951076755907987,65.88745310284328
5627,Men,angry,Men_angry,-223.4194,87.984825,-11.636689,36.484165,-8.360355,10.709059,-21.853113,-0.22399437,-17.344164,1.8820047,-0.035261806,-3.9543555,4.388665,0.5318173,0.60382515,0.585906,0.68780935,0.75416446,0.60904515,0.5186759,0.52788836,0.5577272,0.6300424,0.6346405,0.5297872,13.548375499307232,16.19233573943046,18.899081370981712,15.57971725219145,16.652598624623835,16.936246956754108,65.62691235512278
5628,Men,disgust,Men_disgust,-401.683,117.213196,-4.7339163,75.548355,-16.972115,38.566406,-24.054657,15.637809,-15.127834,6.5305395,1.3753632,-7.9401436,3.8384047,0.6228651,0.7008214,0.62859297,0.6479794,0.73550695,0.79741114,0.82948035,0.8067053,0.78777546,0.8070051,0.80041766,0.64735186,13.352741464057235,13.113237569358374,15.561848496261431,14.238654447911856,15.957652901609269,16.409718578384073,67.88051428304432
5629,Men,fearful,Men_fearful,-285.73373,101.351074,7.1419177,41.39835,-9.513552,13.586936,-20.454021,-2.4868758,-16.609434,-0.7232502,-3.598229,-5.9202065,0.652427,0.5785138,0.59289724,0.5666942,0.62568516,0.63860756,0.5690481,0.6061807,0.6353412,0.7045094,0.71990937,0.7414388,0.6177049,13.587061752928188,15.217533108172882,17.62745403839822,15.68584691515786,16.78855375268844,16.570124276181605,61.18379861953907
5630,Men,happy,Men_happy,-291.56693,100.49333,-3.9435327,40.477688,-9.630861,21.13961,-24.972599,2.6626122,-17.232084,0.9644431,2.589341,-6.4845476,-0.19357298,0.5588907,0.67924154,0.64513767,0.69675857,0.6809115,0.5683929,0.55472744,0.61527604,0.6175978,0.62000203,0.57806444,0.49333996,12.45853341332194,15.695670964386611,17.544361906883683,16.789820282728893,17.99053359369774,16.910845665428784,65.342161322189
5631,Men,neutral,Men_neutral,-348.12485,109.98644,5.600377,57.609863,-9.716288,29.727749,-22.137001,1.6852103,-17.34426,-0.25742525,-1.0581948,-5.8180375,2.583155,0.60955155,0.69717336,0.57189095,0.5520016,0.6169362,0.68263686,0.69217384,0.6739826,0.714089,0.72523725,0.7211459,0.58935565,13.675164077730969,14.373549514723251,18.615491623703537,15.322489150877532,16.751722109592468,17.08884560825727,66.90538297502374
5632,Men,sad,Men_sad,-374.9618,110.85962,4.2423725,59.450985,-13.755327,31.324324,-20.155468,8.466963,-14.882175,2.3441935,-2.1299944,-5.631573,5.7538958,0.5879847,0.5224438,0.5227434,0.54557943,0.5701062,0.5967201,0.6615061,0.6492599,0.72352654,0.7704071,0.6909558,0.656076,12.663642474831272,15.41585363901745,17.827941809430996,15.50617714657566,16.649005889785414,16.98790369520372,67.45996254838862
5633,Men,angry,Men_angry,-219.0283,104.930824,-7.371182,42.202473,-23.544586,7.077935,-20.219324,5.807959,-20.4288,-1.1348683,-4.3472176,-8.987061,7.7275047,0.55749625,0.56341636,0.5549445,0.5418102,0.5698968,0.6335569,0.7151462,0.7478368,0.7064721,0.7131861,0.60028595,0.4915921,15.627276837463416,15.045943665792937,17.935980073473313,17.18066549068159,17.779644044214216,19.64815197029977,65.72977974770949
5634,Men,disgust,Men_disgust,-407.9856,140.01994,2.4391327,67.901146,-20.611473,34.193943,-23.780104,14.728742,-12.707057,4.206493,-1.9110177,-5.583647,8.573515,0.54437566,0.60151124,0.58300054,0.62794614,0.6968266,0.709746,0.8236689,0.7551389,0.6613665,0.71194327,0.78071934,0.6168261,14.320698615658255,13.153502541867594,14.889211278559968,14.962634781622546,16.886270358864763,16.667616881914835,64.61433630083624
5635,Men,fearful,Men_fearful,-267.83658,116.51735,-2.5026667,37.951324,-21.791985,9.630798,-20.964365,3.4347706,-19.128153,-1.9168018,-1.8661834,-7.0648437,3.8257725,0.6874429,0.657561,0.4822912,0.41804537,0.44953904,0.49345118,0.5250458,0.5832957,0.52230495,0.55314064,0.6668912,0.5590459,14.592400284394708,16.312959081083935,19.624838508486416,17.194674646895,17.154133117920026,17.897634144749137,64.05962195938895
5636,Men,happy,Men_happy,-273.18958,115.529854,3.4498026,30.157787,-12.762889,4.263926,-16.022013,-2.6418743,-17.26951,-1.4592836,-2.2916114,-8.287343,4.9255023,0.55067647,0.543602,0.52844083,0.5820396,0.5561949,0.61056805,0.6909717,0.6904262,0.7206506,0.64516646,0.53815585,0.49302492,16.12232124960551,14.450147648602824,19.315896464678968,17.71090654187729,17.785347173453488,19.47690821449475,63.12496733674423
5637,Men,neutral,Men_neutral,-336.80185,127.44496,17.50973,37.020638,-13.9418955,11.318242,-8.098771,-2.5862293,-13.597213,-3.9300277,-4.4198856,-2.424412,3.4133768,0.6422609,0.6952188,0.56822187,0.60778654,0.6718455,0.59383726,0.6275502,0.6781572,0.65976554,0.6446356,0.6941204,0.6165422,14.710084538230417,14.220792999628175,17.99483359773142,16.30815797422223,16.75846764933941,18.17226977194763,64.29132283402889
5638,Men,sad,Men_sad,-410.36972,128.23659,17.734808,55.61665,-9.460888,26.20781,-15.150444,5.897035,-10.955346,1.0138369,-1.4074535,-7.0544143,3.714749,0.6128832,0.61886084,0.59988284,0.6137734,0.71009874,0.7086755,0.68629324,0.71475726,0.72860414,0.73325956,0.7614572,0.65842456,14.193697087269912,13.33297712139903,16.008646711344525,15.061699893112012,16.213152295152526,16.20488415165578,63.66425766897885
5639,Men,angry,Men_angry,-313.7764,116.64652,1.254903,47.30382,-1.2589338,1.3119925,-10.99423,-3.320785,-15.439658,3.2019334,-2.0837471,-6.572016,5.8342576,0.5795253,0.57786906,0.6016839,0.5869463,0.6187937,0.6181121,0.6324597,0.6597817,0.7187094,0.7843351,0.76394856,0.664601,14.927888531307383,14.97558068174988,17.75511991301291,16.474946922961124,15.950628069763448,19.461147556840004,63.57967331020457
5640,Men,disgust,Men_disgust,-383.00513,136.10056,5.9108877,53.34829,-6.473644,16.453808,-12.599377,6.7338824,-13.915486,3.8217344,0.24217895,-7.2028522,6.0610514,0.63007003,0.5984375,0.6108973,0.64614195,0.6681493,0.6419017,0.7064724,0.6930546,0.7736942,0.8164919,0.74506223,0.6313395,14.305471411223811,13.576107926228222,16.161061414955796,15.196404503114104,15.621501874002911,16.947478574287167,64.35805369994165
5641,Men,fearful,Men_fearful,-406.2684,134.53902,14.448873,52.546516,-0.9455499,18.375713,-13.217297,6.128411,-11.217778,1.1400387,-2.7462146,-7.0122724,6.294281,0.64752823,0.59887475,0.54667825,0.62638146,0.7001769,0.7331224,0.7306195,0.6910213,0.79427487,0.79514986,0.6945889,0.6647416,13.776283545862215,13.364928274330849,17.066568193497673,15.07429265374482,15.145413703248146,15.938679935953056,63.65220549128267
5642,Men,happy,Men_happy,-343.20325,118.10119,4.764491,47.803932,2.0029325,10.437793,-11.154454,-1.9709293,-13.417318,1.4717469,-1.6217732,-8.69535,4.036782,0.55156887,0.56866413,0.57118994,0.53828055,0.6195008,0.6792829,0.7130073,0.7356442,0.68860304,0.7333752,0.7419137,0.6204496,14.371525348953556,15.571041750605437,17.458495085512222,16.42325365081184,16.721758268858057,18.482787643709088,64.28889464337834
5643,Men,neutral,Men_neutral,-391.8772,142.7268,2.1365428,57.94602,-6.4601893,17.311201,-14.660431,3.8706782,-18.025558,4.991712,0.19595061,-8.21734,7.56721,0.6582844,0.63014686,0.5708264,0.55202943,0.63087505,0.69633687,0.77814156,0.7562886,0.77478796,0.8093516,0.7776502,0.6529051,13.347888847028928,13.320176805304682,16.349548706055568,15.701252020211058,15.582798733171934,17.53568755947983,65.19561198018545
5644,Men,sad,Men_sad,-386.1197,137.8788,5.1206455,55.584423,-1.3945689,12.437894,-12.390072,2.1815608,-18.385355,2.9362755,-1.1579522,-7.945498,7.058312,0.7162089,0.65504146,0.5834343,0.5028438,0.57634664,0.60323346,0.6413245,0.7190879,0.67406106,0.7309097,0.72827375,0.6795891,13.105297567417873,14.652106368246857,18.3112522035396,16.190423715472686,15.982197683810483,18.401592953788803,64.1514073531431
5645,Men,angry,Men_angry,-262.2011,103.05347,-12.142067,31.57366,-16.316162,2.6469028,-1.5014437,6.0110564,-17.168232,0.40446654,0.18567535,-2.987241,5.9531946,0.57285845,0.61610425,0.62802595,0.6023823,0.5898513,0.53888243,0.5050297,0.54036194,0.59428877,0.67365175,0.73499554,0.62762827,12.670101025243182,15.705187997449466,18.985467685617603,18.944308012851614,18.913295353755345,22.292869098423683,62.99538997802241
5646,Men,angry,Men_angry,-314.1983,134.32426,-3.932219,33.299107,-18.591024,5.4232817,-0.994092,3.9305458,-19.80051,-2.958002,-0.7589703,-2.9362812,7.0973434,0.61169046,0.6473197,0.61249894,0.59279865,0.66754115,0.62625986,0.64890546,0.6223203,0.65498257,0.74113053,0.7323955,0.63110524,14.624679383640313,15.436856508039384,18.40018738649595,18.15299427071863,17.99287651767179,23.336436647021507,63.87281704463328
5647,Men,angry,Men_angry,-331.06534,135.459,1.0909438,37.7811,-16.015005,2.4258122,-0.57902694,5.549497,-21.723656,3.7954605,1.3425531,-5.8080354,6.7358265,0.5984366,0.5691063,0.52057713,0.6221606,0.68140864,0.65270644,0.70302474,0.6789119,0.7441401,0.7275302,0.623655,0.53909546,14.127929534994475,15.285145899697817,17.436880187776786,17.65698736477999,18.080338004733203,24.06444782792876,63.20897062598921
5648,Men,disgust,Men_disgust,-377.49033,140.77504,5.1494,42.11483,-14.875407,16.64655,-7.4466476,11.094688,-17.841518,1.7288955,3.7545135,-3.806604,5.5745506,0.6686424,0.7046121,0.666064,0.67984265,0.70301056,0.6821174,0.70790476,0.703257,0.8135403,0.82782066,0.68474275,0.5922189,13.16735483061616,13.397759103098046,15.898126586231474,15.98157963529643,17.947805862577322,19.297541476146247,63.79003057357625
5649,Men,disgust,Men_disgust,-392.50528,143.19604,10.287926,43.609913,-17.363232,10.182768,-1.8966489,11.805339,-18.241486,2.6123178,1.1548179,-5.1570387,8.899636,0.6876812,0.6697631,0.5788059,0.60441065,0.71358645,0.6846661,0.7218956,0.71348476,0.64707613,0.73309386,0.7652196,0.67360044,12.41653680579372,14.350647378418572,15.66063128586262,16.858172472113218,17.650340019196317,20.395411423119523,64.70476339145945
5650,Men,disgust,Men_disgust,-379.1362,139.24092,14.460236,40.05451,-14.228628,8.610652,-0.32777232,9.482252,-21.299091,0.012966147,1.7112592,-4.345822,9.100713,0.68422693,0.63197094,0.57914245,0.6327663,0.68389356,0.66762066,0.69897205,0.62186635,0.68473065,0.7240693,0.6678944,0.61712116,13.311614889483078,14.608827136875018,16.665063259819643,17.143758853973793,17.268759373245008,20.38857323507855,64.73709086425546
5651,Men,fearful,Men_fearful,-356.04617,122.204056,19.516113,34.706867,-5.414655,8.761924,-1.1626339,4.0750065,-14.016556,-3.469496,0.73173803,-4.335007,3.3840308,0.6165148,0.6257508,0.5654463,0.5550307,0.6928175,0.7070338,0.695765,0.7253626,0.71572757,0.77409405,0.7600802,0.66654414,14.113860329430242,14.817152907669266,16.353610604134445,16.116466637921985,17.251416786987594,19.07444143518825,61.296136103395234
5652,Men,fearful,Men_fearful,-413.5257,141.59581,13.867584,44.70802,-14.060598,21.278828,-8.759028,11.488989,-14.01884,-0.7282609,2.3195899,-4.105359,5.3369913,0.7152282,0.6633522,0.58697647,0.60324764,0.7149083,0.67809504,0.716582,0.74752194,0.7228099,0.7742841,0.7699942,0.7180216,12.476020263800391,14.709554502456946,15.357459708871971,16.22853317594693,16.952839673752894,17.733984422921196,66.71158709768217
5653,Men,fearful,Men_fearful,-348.91452,128.92581,9.724923,33.96237,-11.840866,9.441847,-3.0393283,5.2221155,-14.418528,-2.4073462,-1.3780823,-5.3002462,3.6006486,0.5793009,0.5575748,0.554742,0.5747909,0.6522399,0.6717877,0.6691495,0.6364591,0.64826244,0.7573442,0.8378886,0.71030384,12.899588234509714,14.355648755458736,17.002520689405294,17.946362682885287,17.505213329489713,20.43026970173783,63.543848457919225
5654,Men,happy,Men_happy,-385.25192,130.70189,26.745644,36.653664,-2.3070002,7.4830403,0.7762198,7.4197664,-17.070948,-1.1128461,0.21606354,-5.5997496,5.712036,0.5722933,0.6280128,0.632719,0.5647165,0.5729201,0.5990997,0.6337426,0.65286714,0.65701413,0.7590866,0.772396,0.5880761,14.125046379457356,14.503445210507754,16.91243506874469,16.91133913069494,18.12069368576357,20.82277443576196,62.3900004893558
5655,Men,happy,Men_happy,-390.26425,135.23056,21.172598,36.621246,-8.169735,10.735576,-2.2548528,8.363607,-13.740189,-0.9919335,0.6395209,-3.3093753,6.3963795,0.6148687,0.6745714,0.5614762,0.58314925,0.59985375,0.59934396,0.62894875,0.60104525,0.6453978,0.754863,0.73729455,0.5858696,13.010822136294763,14.106801339276238,15.828511911140314,16.975228609901617,17.494038743248023,20.73629248757027,64.96336694464513
5656,Men,happy,Men_happy,-386.41855,143.56712,9.165934,41.9186,-11.863973,14.218216,-5.3399715,8.514673,-21.940416,-1.1754475,1.8392141,-5.840708,8.291096,0.6702907,0.6691025,0.62683105,0.6571554,0.61123204,0.64797235,0.6711945,0.6838075,0.75628537,0.75495565,0.6333325,0.5987596,12.760676810092166,14.333221982874337,16.82797125762995,17.394422290242918,17.72619082275362,20.26606808800876,63.99218675531248
5657,Men,neutral,Men_neutral,-442.7169,143.87935,19.758211,54.422493,-17.482126,24.299799,-7.2612615,13.69264,-16.075262,0.007857045,1.1415421,-5.0918975,7.779348,0.64404726,0.6621806,0.63165987,0.6133652,0.6579012,0.68220973,0.71049464,0.69067687,0.69441354,0.80613333,0.8337099,0.68806106,12.043927535793488,14.108573843835874,15.226477781018634,15.9950534883353,17.409724141801373,17.540983392697985,64.81579973037184
5658,Men,sad,Men_sad,-448.7695,151.55273,17.059387,59.620968,-23.91496,30.079046,-12.802089,17.861,-15.975168,0.3490363,0.5688303,-3.8493462,7.1693873,0.72508526,0.64268625,0.64588463,0.64853066,0.6842092,0.715131,0.7486135,0.7492177,0.80132973,0.81783605,0.7320882,0.72132564,12.452075859199883,13.289525712624942,15.35308211557876,16.75995524464897,16.71999434015288,16.462611396176236,64.91776748938067
5659,Men,sad,Men_sad,-428.53363,141.10744,18.946337,49.89622,-14.235042,24.321238,-6.9827623,14.058143,-13.195052,0.27419308,1.2255309,-3.9387624,5.932409,0.632632,0.70687956,0.62067723,0.5720892,0.6797133,0.7053579,0.7020942,0.6661346,0.70201594,0.8227997,0.843016,0.6404698,11.884024071933831,13.664037421664997,14.990583457759405,16.69627407059984,16.850420774652733,17.07921673390197,65.40950115741953
5660,Men,sad,Men_sad,-444.48126,141.88495,21.890528,52.876503,-14.236941,27.373283,-9.724741,12.773833,-12.283853,1.4994379,1.0933241,-4.0872865,5.9963446,0.6469435,0.68303174,0.61175525,0.56787354,0.6583857,0.6881231,0.66335523,0.68303865,0.7314583,0.8684077,0.8529112,0.69308233,12.900085438832916,14.32643750825912,15.535549264152849,16.52312126113131,16.48396156325296,16.598216888493006,65.37244995202444
5661,Men,angry,Men_angry,-285.78696,115.796585,-3.999172,46.721752,-5.7919817,-6.9986353,-5.177983,2.42656,-18.404451,-3.1309674,-2.9723744,-10.586436,3.686157,0.4900597,0.4940519,0.49153802,0.5276729,0.5999623,0.60086685,0.66436434,0.69429976,0.76273304,0.8153515,0.7187404,0.5311173,15.871415727386898,16.927699919896206,19.40954114679005,17.964356874660286,17.773224214964635,21.39009304222284,62.14373094030144
5662,Men,disgust,Men_disgust,-353.06262,124.74426,19.402075,39.508797,4.1482487,-2.5030544,0.017503925,4.155096,-16.686125,-1.8780348,-0.24685921,-9.671155,3.6481073,0.6478551,0.5830138,0.54415447,0.5882585,0.5789021,0.63422376,0.732856,0.6685043,0.70359313,0.6993424,0.62215304,0.603877,15.644967388582426,16.130537143207178,16.94853459933251,17.03598191144984,17.00947607119675,19.15181019789681,62.650540681563
5663,Men,fearful,Men_fearful,-385.36847,139.34064,25.093128,41.520435,-2.682654,9.176306,-4.095384,8.4768305,-11.482975,-4.3418236,0.53034395,-8.143284,2.2358978,0.75026566,0.64231676,0.55031806,0.60512716,0.64221483,0.6055271,0.6590356,0.628831,0.6697565,0.6696193,0.6269197,0.64369154,15.944066665627254,14.99302181268204,17.933446659682946,16.79748554772853,15.820535525641697,16.130733714442982,62.497865671877726
5664,Men,happy,Men_happy,-349.69617,123.230705,13.541234,44.559868,3.3964505,0.9364826,-3.5953321,5.3054366,-16.695524,-4.548904,-1.063801,-9.769117,2.4419081,0.5159765,0.5783621,0.5611531,0.4809942,0.5577338,0.59969175,0.6985817,0.78980774,0.6682126,0.69333005,0.6769024,0.5452587,15.980620834772834,16.688544611253686,18.071334949570826,16.889477998478203,16.78575920452837,19.67230287460147,59.20529839089302
5665,Men,neutral,Men_neutral,-392.6891,140.59717,8.888943,55.084488,-3.675648,11.259408,-5.491243,9.883966,-18.784458,-1.7308803,-0.08102789,-9.670094,6.1792665,0.61783206,0.563197,0.49685994,0.5052766,0.60466355,0.64147997,0.72194207,0.7053338,0.66650766,0.7158648,0.742822,0.64963186,13.14450620885232,15.139947132454116,17.102345036039594,16.191324466606012,16.171646475048156,18.337466807283203,63.004702437387365
5666,Men,sad,Men_sad,-374.3493,141.18524,10.593914,45.886642,-3.4808006,4.359426,-2.4241571,8.547796,-16.562773,-1.2479867,0.19090205,-9.12038,5.7428913,0.64858776,0.58075166,0.5087554,0.51932067,0.5734251,0.6348134,0.6805677,0.61675036,0.6518816,0.67481655,0.64972687,0.60306704,13.686328255543655,14.628153861623352,17.923219758272985,17.049132409340867,16.4050837987392,18.312990046258367,61.80343713974932
