,Speaker,Emotion,Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1635,Women,happy,Women_happy,-632.7000575684432,44.95213208916577,-16.88841734281393,5.727578804097396,-4.934367465979251,-9.617062375383798,-8.505405687890988,-15.113131748993663,-6.636518113305677,-3.3044501776109354,-7.174816715090346,-5.2401536828523625,-4.455545502777636,0.7502310080298911,0.6989790631486762,0.7427430063989593,0.7564754100998321,0.655846429934161,0.6103248464940908,0.6610881196494347,0.658432216759126,0.681326684573496,0.7269813957065819,0.7050823677651968,0.721717389130065,16.294662201307954,15.297009829333275,18.10632241224255,15.829871891478234,17.468125659065247,18.357735273765538,36.69461847362583
4432,Women,fearful,Women_fearful,-445.7117264752209,141.4899389069794,14.131744721672977,50.18625333708718,-13.608500024328295,21.138690503199495,-20.384454377444897,11.00699206136985,-16.6119310210148,8.622130914092661,-2.8325397790546902,0.5178362919800149,1.5663092427872303,0.4993410123896229,0.6178676249075704,0.7230881256283638,0.6358978750029225,0.5817051040111214,0.6031195768385763,0.4866253242246133,0.46493611972243515,0.535387237285636,0.6577322048219425,0.7325718147862843,0.6402192231345917,13.977910645271372,14.822800935948864,17.386891939580256,16.453486410767113,16.74418539233857,16.473903740570428,43.89898078214155
7408,Women,happy,Women_happy,-366.3570376942746,119.56378269742012,4.354272726861692,32.11906915008806,-11.787957218428987,9.634451866341479,-22.541518924911877,6.677188173515556,-13.041562184782627,8.018103269046575,-17.216398905589692,5.645852796330523,-5.91451866320052,0.6023926687497377,0.5417798800070768,0.5232949397515716,0.4823259910833829,0.47873858946915826,0.5122857120757258,0.5020385490570037,0.5618928299127807,0.6372882496712199,0.7139178971908999,0.7440869469305785,0.7089450303112247,12.985781184670648,15.330377941890376,18.581679243865636,18.425877906776325,18.98318205455874,17.996134222502736,44.384210297135496
8930,Women,disgust,Women_disgust,-491.03436293864297,144.6862522281343,6.941146788085037,73.19169315106582,-18.18591025740121,29.809934949093005,-24.771878307692422,23.914177491181697,-17.760034113240767,11.806943517802083,-9.740662862010693,2.4741269526879095,1.7781984027363027,0.6833168920034378,0.6644405854011187,0.6560993020748832,0.662883616755095,0.6297100616879643,0.6737173746113767,0.707076145005853,0.7535733205849976,0.7649579842278482,0.8585974341150252,0.8651129733190819,0.7606657182231726,12.71206502293189,13.043607269455736,15.566297418274004,15.860987982901351,15.738479938829675,15.945321745414004,49.8750038626948
8793,Women,angry,Women_angry,-352.7298459719361,129.89441205448693,-15.884342903068267,51.740202783754675,-2.4821038918306937,-2.872060734745182,-5.628303625589877,-4.822334662232696,-10.922431493000973,8.668326263801301,-3.765577289718484,-5.14535055642884,5.1433268359195194,0.6467519590792918,0.5967980529652055,0.5126123794141114,0.5432687229705507,0.6213853734180124,0.5658276637123375,0.6267980154846327,0.6218212686560799,0.6493739583998284,0.7322798942110044,0.7155140571464237,0.6394997009256803,14.819351324145726,15.750013798948814,17.869316942125742,18.078010450386234,17.98570578787772,21.429640711419076,44.679721780555134
5884,Women,disgust,Women_disgust,-460.6084722424893,117.74128627205165,15.469685263155197,69.8561039893316,-16.061161532433978,31.57526645619665,-23.758076795213253,17.239820306199523,-17.607777388236126,6.992817338762672,-3.7385749298912474,-5.793698543643123,2.589309128769556,0.595242744537274,0.607403309930125,0.5539780816478486,0.5211549175880777,0.6165382498942015,0.7143160737046006,0.7516350343813937,0.7640337382963341,0.7472964369334711,0.7744581206122748,0.7351177545352007,0.6373391006499732,13.559210034777541,12.93112723501437,17.517716259998046,15.390743660495241,16.121539771736487,16.623118564884752,48.50933797768823
6169,Men,angry,Men_angry,-301.3953871192043,114.96322779553256,-2.771549051780573,18.27899501285209,-7.578664121916025,-2.843671551365949,-20.951193038249542,3.676243487320764,-11.237380755919359,12.653612172203198,-6.986442788047367,4.792983486181021,-5.687847438267583,0.7626687264349282,0.6216890199938275,0.5610241960891345,0.5600096836609417,0.6180365911559037,0.6302797983684204,0.6781600299753398,0.6307400784303016,0.5935615376274629,0.5907352515900145,0.6069243294530758,0.669870912485328,14.656461588635166,15.166452146424444,17.31849688733906,17.150340502829025,18.918393295907737,19.16376198119052,57.302243110078024
1247,Men,disgust,Men_disgust,-568.5707562877762,45.88499402142872,-10.667324992050418,16.300629501049904,-9.325792383623545,-13.249068441701278,-4.023215785456694,-12.131855055679553,-2.9752534792058385,-0.6664467693619105,-11.413733332816602,-1.9789775825827438,-4.873160739140223,0.7729762563222493,0.7801706178031927,0.7324716719574459,0.6817177026519137,0.6404376863232734,0.6404641035752204,0.6241534810100422,0.6691932899612851,0.7324655510296912,0.8046756007570564,0.7768416521577209,0.7982438262286542,22.69562055707701,13.956782853016279,15.546831623064053,16.041236870269216,18.06432681615462,20.44449832749092,29.644412118694188
8655,Men,fearful,Men_fearful,-429.2254481958024,147.45661232225552,22.679906329150285,51.82160391386092,-16.51684088348016,15.84354155476461,-14.099248940348517,7.009259879988493,-12.945012061714303,-0.3068544903456479,-7.289743268869052,-4.783948741263185,5.335539561864516,0.6132310509124412,0.5589509890290468,0.5349062054288998,0.43692234146830516,0.4827569857620907,0.583936921447586,0.5662943374860714,0.625812393095529,0.6371083961710953,0.663336236436443,0.8449696995407546,0.7294159324682467,12.672405365092494,14.577876146922154,18.672356469635215,18.106191427906978,16.40228439132707,16.91029436228584,45.879838197456834
2540,Men,sad,Men_sad,-762.8525452368991,70.94957417122326,15.782097331269057,19.791107291524156,7.866339192771948,15.144604032098893,-2.5538799095275477,-1.2907101349695378,-0.5549822704135123,6.469837065380461,0.029820209179422668,4.904356795826258,3.184732469941565,0.7382189056793463,0.7387583620764674,0.7045223880766694,0.7053580018381829,0.7029852017899784,0.6980249180624031,0.6687702507443809,0.6573685708817991,0.6866788155527,0.7314470610205683,0.7023254922250894,0.7149994100275296,22.68976489661887,16.38520418382494,17.33528217072066,16.545173291073212,17.953824805765016,16.93053200574077,30.69496982451484
1747,Women,neutral,Women_calm,-709.4545108281237,57.4896861998926,-10.80355879433486,2.118989416340702,-2.078033060814657,-17.02142478017336,-22.349310272050406,-5.053591634373019,0.4173733586753939,-4.141294805504218,-11.84140127800407,-0.09075763882413355,-6.647855635518886,0.7346452174952579,0.6504789767326714,0.5390795013625934,0.48316363771957843,0.43542840336323846,0.423065215781446,0.47559235899019137,0.5214603297436544,0.5605276554913757,0.5256214075706693,0.5971920906910438,0.6109568045363225,22.05377470980853,17.522601231186837,19.19155249534636,19.379470639321386,20.215486810082663,18.62348970736332,29.35119399574871
3561,Women,neutral,Women_neutral,-455.08723958958797,120.6765003921388,13.927545513962986,50.67443629239524,-7.656618099233396,17.777637298856884,-14.720559920169526,10.419300224842928,-9.905064986266083,14.387318234497245,-3.6036585738664377,1.2077186129878767,-0.08207671904541627,0.6328637987874157,0.5670636288972594,0.6779405347669212,0.5746716088038728,0.5191100761360851,0.5270667239722273,0.5099184421382317,0.507332809735648,0.5422706391967687,0.5870864482057759,0.6734064120325158,0.7559035821366709,12.233352356303817,17.121976788897815,17.36894862874935,16.69956158241132,17.68309101553654,17.801407054073813,44.62766271647484
9526,Women,fearful,Women_fearful,-416.4006939441109,127.43967031296611,-4.334461739468966,50.89479115165229,-7.864655143916982,22.197713157370597,-18.607184187331438,4.335520928734035,-12.578463097641547,0.8008491186130926,-7.104826929190756,-7.949115234317577,1.0716877764973478,0.5162700630688114,0.4992291508770503,0.4634354480587038,0.46306968895966133,0.5123994812776286,0.5838554888710191,0.6343764882206266,0.6092863983375599,0.6034095161463309,0.6886348140610378,0.7228112802325566,0.6326532441561931,19.023595582029674,16.921093378036947,19.947081570400204,17.13950789082582,19.061436287809524,18.383261093468153,48.80106697207224
4141,Men,neutral,Men_neutral,-401.9178773658179,133.12336715194505,15.411104664243622,18.326851654348594,-3.295653391525718,7.517862818240412,-4.863596736453662,-2.974492072629542,-5.662172348041312,7.2098214597910655,-8.872719781346955,-0.41846209780345967,-12.677992016710196,0.672849597417687,0.7110664019192334,0.612646540798119,0.5667472100298455,0.6797503534529685,0.5634262265839542,0.5717765885256152,0.6465568177422539,0.5830384040818627,0.4978688387791992,0.5417971285845891,0.6057021753032815,14.556993716156818,15.827372620413131,17.69138232035468,18.361665460459005,19.0636557989557,18.55967442600864,39.8139532556545
6934,Men,happy,Men_happy,-416.1124374776716,149.773934971588,22.218326727033023,40.54051211110334,-17.240376609685544,4.541948665284961,-12.91917033737743,6.277920502294365,-22.403567339063674,5.561532930943588,-11.547755586239932,-0.7259434157299778,-3.33311402128124,0.7990589913269793,0.6099171629052762,0.48758590108406835,0.5116642945528698,0.5145063049245142,0.5337918436783952,0.564753318385709,0.5330110569803612,0.5706030255355894,0.5418428448920527,0.5093649491397417,0.6738581639630754,15.8450882240212,14.669287917658627,18.850752898574793,18.4418948195318,16.248678630010136,18.7898596216045,42.9555896822054
1158,Women,happy,Women_happy,-499.3543149183896,20.35235047177493,-31.05185796878632,-3.745247859615204,-22.218215504688285,-16.499529655149086,-19.397299558512177,-13.497897684571475,-4.399984560766257,-1.2132834977497287,-3.0632839102734035,-0.895612388183007,-0.484599326719216,0.5393217562977695,0.5365265951435606,0.5394354754817224,0.511136715047184,0.4629018862561656,0.4709896024337106,0.53451344367369,0.5185743566836105,0.546912161987989,0.5443386481868384,0.49845238276049453,0.5269258026640996,15.837311096207166,17.02309120676084,19.187879154951876,18.060869527580945,18.716180121782223,18.478054323805257,28.593529812495827
6682,Women,happy,Women_happy,-403.27576048943797,127.93412522628488,9.493833284738251,32.494165726319956,-12.833040060346931,15.89640599128855,-17.97886541446016,9.51982052668644,-14.789973650468296,13.291865041494146,-15.560689111876421,4.460507391438391,-11.398472489008782,0.7428073780695965,0.6989416079452987,0.6015745434972709,0.5982292488395518,0.6065493184004064,0.5670930281357552,0.5614332838624525,0.5754717471460896,0.5194011381165176,0.5391605582344138,0.6063706598487976,0.6789400230789447,13.517351194167013,14.494953855573332,16.91032141695971,17.43053059048495,18.556161923140277,18.064713557274832,41.188054422389904
8608,Men,angry,Men_angry,-432.5973054538403,148.00518443387088,17.406341622760017,36.255561556587665,-23.716670935627747,20.28529462810298,-11.267477512225854,10.685831520393904,-17.717356741569073,14.044194156769988,-5.600361366144179,12.604778294519567,-0.6463158408346728,0.731441744765173,0.695226215986262,0.7613299044591892,0.7119087278550561,0.6077383329226143,0.6313294500314015,0.6265737263643578,0.6479565167848467,0.6376182900079284,0.6270402883372098,0.7210874738872701,0.7807054694159005,15.004941503504256,14.192789291208229,16.114987461708083,17.50593353621783,18.527798888870525,18.430482834336846,44.68529426417532
10025,Men,happy,Men_happy,-464.18151902480344,126.60801860367748,15.6694726988423,33.2877187796018,-1.4406930014325265,24.17729886161039,-23.26881197497166,14.149853093343278,-15.366860661942935,13.555577230258523,-13.145006202833647,11.532350483754596,-16.477115592591048,0.8070292728391949,0.7656257821490253,0.6632929284277196,0.6870401797535284,0.7526754576196771,0.6726702139213891,0.6348810650332442,0.6746296459096085,0.6806702201265752,0.7206548305649524,0.6985613135501276,0.7445574256761557,17.577526947269522,13.270349179255586,14.952861760643291,15.846647008852303,18.39941952723733,17.30001883316003,46.94493744780078
7310,Women,sad,Women_sad,-458.7533332207684,145.64122634526507,12.006686233861638,40.844164828190884,-20.905920447114028,29.162298339067082,-21.711589379881723,17.488295364362635,-15.784098169648164,19.655637021537743,-10.513916607301493,0.9594837920789683,-10.404460559922285,0.6880531532071015,0.4873228369022616,0.48705061345900047,0.5590184485087496,0.6005262071358266,0.655042068538798,0.6659268990922579,0.7537699097002452,0.755361244653567,0.7057925137045162,0.6941210039376051,0.7639527501685386,12.012629469240508,13.335628631492906,16.11751237391017,18.004388991936757,17.679826179856907,16.28289238530203,41.959613582895656
4217,Men,neutral,Men_neutral,-436.55073272647894,133.07609242002187,22.213397557871247,54.23066143906668,-7.99606892701578,18.031354659742053,-21.748293992968097,10.723199480629741,-13.885636563084775,3.3939417415055013,-7.376250710066541,2.3661764771880733,-1.3556462370795859,0.6860024868269532,0.7317804882004442,0.7922689432255933,0.6376310714488846,0.5887111493364566,0.6069428039047209,0.606998909484035,0.6454069501720981,0.6367923953634949,0.6901183314717723,0.708873644182008,0.7799544461679631,14.000822283386553,14.275524901464188,17.307729799666404,16.656765820603148,17.134751643546185,17.028715223467582,52.73624144697249
10209,Men,sad,Men_sad,-500.6671949692669,137.9470000956857,32.19370023807729,29.41147875287302,-0.7987478966313062,13.405745881378369,-14.61637463646822,6.63416985822405,-11.768044667850422,1.6202702013721801,-10.493770472150276,5.498296464001114,-9.532308647749907,0.7909964128570307,0.7785604012275097,0.6451466919438374,0.6034675506409709,0.6211884781338716,0.5576696344353993,0.5255384799506587,0.5716250908418397,0.6116800327844619,0.6041828044178607,0.6337253492703098,0.7794342440128653,17.986224849643808,14.312678964012376,16.851735115514856,16.63294500812321,17.180879886757584,17.533857104254064,47.091480291356774
4895,Women,fearful,Women_fearful,-456.5760307306383,118.99379608622719,27.330150117266694,44.42322321663913,-1.788994060541642,18.898232689964743,-10.895767166822289,13.61450204054189,-14.143548822158309,8.896881359798751,-17.58776316050253,8.173845844377219,-13.328413732975202,0.7708822849049467,0.8463589126305656,0.7426420351459057,0.5672634773437303,0.5920924654929787,0.5786641327573929,0.5551040906529664,0.6100958838547472,0.6735503069683744,0.6110131721386716,0.5779591961685981,0.667058598889902,13.486719573351577,14.533269347039564,17.357616441779594,16.499852568142767,17.109032925832047,17.046241450008097,41.117212220272584
3000,Women,neutral,Women_neutral,-450.269102069934,122.88058826354367,0.21934191301403,46.35184237420233,-10.354930027848106,21.811837564664586,-26.903147340984944,13.941620225970036,-15.338063570813674,0.6992794808164123,-14.761839046985617,2.6446756162194918,-14.05687841763247,0.7144521959850054,0.662413955017195,0.6694973306453473,0.6179853059355465,0.6220390952986904,0.5544412303317734,0.5164939256079826,0.532193256091885,0.5771323611527949,0.6891086115883053,0.7452970951282406,0.7738810371778648,19.6297301907365,14.790055225665508,17.089605030873887,15.827605392307476,17.357153754903027,17.990857052155565,53.94516109493307
5185,Women,angry,Women_angry,-313.33358095934955,106.88268313358645,-18.005279719758647,36.531669488303294,-15.223583153284537,1.4694649592389475,-13.112114554585103,4.013072328040448,-14.58319515019687,7.374125497470396,-8.699050880554479,-0.7794799661919907,-3.87319540641122,0.5623398429540432,0.5414157504906958,0.5757909608350366,0.5414116812895989,0.5665287851021137,0.6717289986910963,0.6693743541430908,0.6159495614856731,0.605125182284877,0.5928062741134881,0.621090955508492,0.5924719376246192,13.92479990240273,15.785606074491145,18.97517921870002,19.438701041302217,18.30260534654377,19.928664805236274,42.62539811945966
6120,Men,happy,Men_happy,-444.13812568035127,125.3708237547755,31.16095403828887,31.83522795774178,-12.038359760340727,14.4333781320466,-16.90586130916674,11.742600204530287,-15.631043481814134,9.872698127342657,-15.94454695547398,6.9295480133718526,-12.315094130346706,0.7211521468674594,0.6617083869445882,0.5399276854879345,0.5398322249746949,0.5672240163092211,0.5747562970277065,0.5129368066667861,0.5180721858834316,0.6414032065745509,0.8141639758054314,0.6676514638459895,0.6619375693219375,13.36971634935799,14.353279347237253,18.645008095690358,18.2090461327824,17.129179672497695,17.10847011637649,43.816980705305696
2011,Women,angry,Women_angry,-534.7216225506919,64.94931726991189,-15.945476644999204,10.222454723347184,-7.725659344104216,-4.019545546456738,-15.426070253678752,-17.980740000217555,-0.056765850165611635,-2.840369902893701,-6.273632981848556,0.5318240864359458,-4.268254182617013,0.591507909292114,0.5209689117767403,0.5196432748760532,0.5852291803842937,0.5614937684691512,0.568255295218477,0.6381351197040668,0.6388349289307458,0.743741341998918,0.7194886075887033,0.7109017200443575,0.6608700700084974,22.783458450125526,16.477448941411716,19.245527260643517,18.35428593546692,20.07344615959838,21.051392829959173,32.93579711268783
612,Men,happy,Men_happy,-698.9658355059852,58.56686583364183,11.972106290159191,13.984006134166648,8.352033049702138,5.19653628787066,-0.6324911025776068,-3.6744579488168423,-2.8854659192923475,-1.8527308602819466,5.171737705943976,0.6096271892783375,-0.5529121651758151,0.735671242874487,0.701389200315529,0.7480965164538295,0.730945776673108,0.7648974703533528,0.7428568692015649,0.707570209502398,0.6271519306847295,0.6335072175136867,0.6463950141062604,0.6561202154707075,0.725017694354251,21.907652542568442,13.381417772462463,17.20961743748373,16.158286853453507,17.143813135532966,17.047799017724387,33.10047594699584
3740,Men,disgust,Men_disgust,-463.3915819826253,146.59727347357833,12.242447716717734,59.777446858814955,-14.699628903125857,21.96897983433774,-13.365367724546896,12.542856645720118,-10.323073570076199,6.753963217338915,-2.785740380213177,-0.25587807012130453,4.845173924473303,0.5995103550801022,0.7830242874806902,0.7552068446336523,0.6130664604117,0.5936833264941772,0.5536779033619628,0.513931072043767,0.5739530361183796,0.6863667655449844,0.7396340326108398,0.7811098138695296,0.6660591141659855,14.321554108961614,15.635936448759063,16.24336348524167,16.246785595019915,16.172798458001846,17.707134385081535,53.431274209136056
5738,Men,angry,Men_angry,-380.88312067124974,119.77511486612981,10.000824274685492,27.87673638557695,-13.790106895928822,18.853866097912544,-14.088478456026603,3.7304812820696807,-18.131430578324164,12.4146008973478,-1.843175168292235,2.056278606451984,-10.574047339408615,0.6894385274811179,0.573250511178228,0.603587944253176,0.6472267531177053,0.6155660193983646,0.6973762087727696,0.799417708941532,0.729998115953986,0.6401757484622015,0.6334240776078587,0.692684093575125,0.7149353246819191,13.787891559721777,14.407126966679344,16.547642908912245,16.637804844347052,18.307862335144897,17.640216587432427,49.69661894730828
693,Women,angry,Women_angry,-400.04452072193254,29.513925099551077,-27.56908253371434,-7.003234352707158,-10.45831585549453,-6.3594235925705584,-2.3784962036120287,-8.86493850976249,-5.724663892516225,-2.071510304319093,-7.095159488034784,-1.118517458336445,-8.037750782374898,0.6918251764970791,0.6946467210115694,0.7061946522427642,0.6867060696358445,0.7144971323103965,0.671484853234652,0.6707543395448744,0.7133839987563951,0.6672812964989365,0.6332856811737101,0.672161359251111,0.6536711255352675,22.785082745399603,17.100544233472185,17.94028735519654,17.702116534486954,18.92066207276651,19.296608324232082,30.908858727019695
7470,Men,happy,Men_happy,-424.1018094116504,128.0431499012075,0.23542146264257563,52.40256349390423,-19.02220095273534,25.257220695497928,-24.441502858048167,11.393528936448158,-17.394286147831547,7.753723239369128,-4.434686091093749,3.481520600977452,0.35412166558091107,0.6362260434386269,0.6906237788915175,0.8056395763341627,0.7517717528695987,0.6898179121545335,0.6795935852543655,0.6277170481534438,0.6688598195977591,0.7031196681252206,0.7627922139541519,0.7257840457958439,0.7372599005879089,12.98499246042091,13.048389539197158,15.476747610662196,15.491329229145748,17.7319813464316,17.054875717100025,44.77205642408189
2291,Men,neutral,Men_calm,-666.6319055159966,74.43931541653288,7.153867335002229,21.594480470445724,6.32607000855188,5.761261353153713,-1.2167640618080293,-2.5502397897311,0.5186085430110082,0.7178522356753735,0.17217147830885876,5.655561345672572,-5.252618386612287,0.7182071457163547,0.7200482612119743,0.7590616043875905,0.7495803372664712,0.6734044298943226,0.6495543777639938,0.6317670375965958,0.6734091220617001,0.6507986104259694,0.6538013650884174,0.6637496470134163,0.7040107608368787,23.079919616565682,15.195694353057593,17.078709330316503,15.738414397813521,17.244766451635236,18.149871110016523,34.19176788497723
6586,Women,disgust,Women_disgust,-458.8719329260825,143.78303715873048,9.84128355402942,63.647079730272985,-11.159101212133397,29.03360094549265,-23.90738289551765,14.618509523470319,-10.54878096175439,7.458832628353714,-4.898900172622163,-0.746935374047561,10.548222325573144,0.5879278752637832,0.5621108354595715,0.5350637802728132,0.6237879483970609,0.6144873730812863,0.6044635526135446,0.5503748542796786,0.5646535624035143,0.5895948740561374,0.6979806686839239,0.8213185728434558,0.7296646270278299,12.22662471852337,14.37642332117622,18.337491394001947,15.95461789106252,17.172917740936015,16.235063503004373,52.13882744318916
6356,Women,sad,Women_sad,-444.6915728015053,141.42004298530162,5.2901775761107785,42.04593442535111,-14.313993378777903,26.795602105902425,-19.489624845609764,5.322888676783627,-19.486340486373877,18.09801837286048,-9.965202380308416,-4.004470387009038,-0.04489520881448331,0.5060768899273071,0.44209937130589305,0.5003414982669694,0.46364678604741155,0.43181297851268063,0.5395670605975896,0.5914250981928258,0.5591294071653666,0.6336466527628666,0.730461757935698,0.8312658426808597,0.7969432545633202,13.328265269507215,14.951718936713997,19.442329463604278,17.47299606718648,19.645014108688674,18.30611470249067,53.638124750125016
10145,Women,sad,Women_sad,-482.74423917274163,126.71328567866529,-3.037436073458089,61.03168319728542,-14.298160561430603,34.923451798392314,-19.54403192730331,18.148561600656073,-16.63743240515349,3.270976929950025,-3.8537665240409376,-0.3857845714800294,0.20488923004754234,0.6508476827035686,0.6915667003127132,0.6796666018861981,0.6748513858752753,0.6600988233952281,0.6477236829836258,0.6914069954703002,0.6915138413464283,0.736949741392331,0.7582817324097466,0.6819524067571688,0.620003796396879,16.560313224511937,14.855915163190414,16.576650561445618,15.059470575441356,16.77758171976546,16.71158230332003,50.179765702876594
2467,Women,neutral,Women_calm,-705.7881204757837,48.14621787247485,9.68434571987019,5.588815416156677,2.264192667603541,-1.6471005211899952,-3.70151285876593,-13.235504694729626,-6.991191161443744,-4.248733055031147,-5.322271162689513,-4.266618981904003,-4.519039750243233,0.668828323600233,0.6225034144701646,0.6346318851206568,0.662404079919461,0.6537613771035427,0.6511664003332437,0.6123593291066741,0.5901906977872987,0.5967181183593365,0.6746921028422478,0.6808986017066434,0.689769749415488,20.306151040410064,16.53761662764178,18.142147961255457,15.618410662364004,17.260573261308945,17.31213601674616,34.99972091350448
4336,Women,sad,Women_sad,-465.6804980818202,131.29481110905317,13.162046796467193,70.83921295211161,-13.923610679191018,44.98347968594542,-26.557313951406687,17.724537616273874,-17.27879168703777,6.118552716600376,-0.42383947505405556,-5.940003004293545,7.247034167492571,0.5074729119903448,0.6646571855299719,0.575483431675017,0.5040326907990259,0.4978035777781201,0.5482633030097652,0.5641238124005784,0.6007291240262336,0.7255781801608215,0.7640308444855882,0.8247523257374809,0.5972292978928612,13.69664356427151,14.67076173567861,18.40814481440313,14.937676621929995,16.83717953963749,16.08683809942235,49.11537190612282
4129,Men,neutral,Men_neutral,-414.3988481089144,135.05388509460622,17.314853498515706,38.75623258258535,-5.353436736834432,9.869543538666827,-18.521405275913978,4.181282780523356,-13.223831391030503,10.061114349533119,-13.88993570396183,4.534330547226346,-8.11861203052913,0.7474898522383624,0.6518307553323718,0.5744325008515564,0.7512812333763829,0.6670998601325147,0.5585557836753073,0.5172025895059316,0.5466002274354335,0.5325203135133746,0.5851901331991834,0.7002713237210977,0.7565684158563051,14.892993054944423,14.111519173264465,16.520648222093676,16.706687500533754,18.07464901265333,17.928625887335038,41.93626245853892
6394,Men,angry,Men_angry,-423.8071397287747,127.91373294560694,18.497747192684713,39.46228703600624,-10.97227796584132,10.62614039396023,-5.538797591094025,4.343233957082537,-14.490335184059964,9.226087816055058,-4.377469025320766,2.068917606768272,-3.4257542341427003,0.7751721839288843,0.6715807571228213,0.6664117228845061,0.7064962918489537,0.6568095676521029,0.6479074807117196,0.6395146744723195,0.6042352225474179,0.6546969439905842,0.6146623534853567,0.6505704645718352,0.7844435118425355,13.800946170329958,14.27843985761064,16.004404808722107,16.523811747086622,16.801915771630775,17.487372909546135,41.56308846049384
1525,Women,sad,Women_sad,-702.3431147212314,48.34834536384204,-7.900434062705325,4.709000115347815,-11.13257452137507,-9.131185586915539,-16.68113821703329,-11.79698512939783,-5.516855166455114,-5.096435707818141,-7.225067714428988,-4.1513056582954615,-3.945180702007211,0.5667807786767337,0.6507049683148579,0.7051049140584633,0.6701592910802157,0.5202748120314492,0.46455705489361393,0.4836893035712666,0.4983762451562266,0.511002958469851,0.5436183142253822,0.5136418515260388,0.5256365186697864,15.472827635055818,16.97845562821408,16.853323600737628,16.45591661870235,18.03315394153556,17.29137171311957,29.361426939653263
460,Women,fearful,Women_fearful,-487.1975491597494,22.64163427036042,-22.63089075134311,8.627010499270261,-7.62670793703029,-6.586759008207106,-1.537491732618306,-12.191614100797599,-2.277710132705185,0.5028496661392906,-2.488968549163281,-0.7144097698477199,-1.5024927951302964,0.553412282570817,0.5225470285595601,0.5338871769029869,0.5447102238884839,0.5635997702070158,0.6313920289213497,0.7731153576128414,0.8035763887702695,0.7241441102795219,0.5879693493979117,0.5270028760944753,0.5455033864563911,24.398951676197232,19.382840462535682,21.357837939225227,18.32943946489958,20.32627033044669,19.435553946547895,34.330800317076914
2176,Men,happy,Men_happy,-612.7802449476101,55.743810602702354,-11.560959799804797,10.716912211528731,7.094825241751744,-0.5360900022699613,-11.541374715961641,-3.4262009407809533,-8.22547056750722,3.23099135185831,-1.146244162781521,-6.413148362654719,5.376741681845034,0.7352261067004591,0.6726018080027989,0.6418545809232228,0.6785180135437603,0.6859764464867276,0.6438097987364992,0.6969082450122632,0.7331010685857822,0.733005197916196,0.6922510222186811,0.749832722944623,0.7384573049910418,20.23409605981391,13.995985814458818,16.50925017252576,16.74893933402668,18.276029702218132,19.37484763394656,32.71120100906063
5609,Men,fearful,Men_fearful,-437.04169866313265,152.41918213141417,13.17339682167586,47.79733199397303,-18.12206829527168,13.451314354469444,-7.163600895563533,6.827190126233496,-17.325883932500954,9.440379703973077,-4.198450082402265,-0.602702202792605,1.4089758433296244,0.6129447009140556,0.6564809987597011,0.6432350537942333,0.5283443868934351,0.6284690626768393,0.7309117802672237,0.7062221069141302,0.7440121475532929,0.6566474566852919,0.7132903476815344,0.8171982602315461,0.7213746290568183,14.197038343852972,13.088306063674711,16.576084425555113,17.52344434775757,15.984721108211668,18.1058181574683,44.119962481964535
9294,Women,neutral,Women_neutral,-430.7463193222972,130.16830231468302,5.5266080578722026,61.65439877058838,-21.126010701961548,11.693556662653338,-23.508844371739514,18.380503337505527,-17.94891223094907,9.696471469346196,-2.3961077348049975,1.0899902011975602,-2.828649029741886,0.46408526123577026,0.44473739275549523,0.4931315515146937,0.46535585253865225,0.4315276382710942,0.5082679087531649,0.5383575775262277,0.5170076874052455,0.5288715048642522,0.525738620687368,0.7758786133705526,0.7207716992438488,13.960579975946564,18.094380039535576,19.754008762392882,18.43836615559758,17.89400474520284,18.357276673540184,43.77192184847682
7970,Women,happy,Women_happy,-413.4884433495154,121.99033206990423,14.43417434671114,46.06710714574477,-2.6448586271581043,1.605519143530879,0.7863881217687696,-3.1641708950968574,-13.935582907357693,3.5849784759322856,1.155560762522638,-1.1911405442068481,0.3439163598740698,0.5173916186783379,0.535392264721807,0.6369919106315477,0.6572526122747269,0.6587437470962261,0.5805647550334636,0.5659243747959919,0.5222676640589625,0.5203489621536062,0.5313113223630553,0.5946064449466475,0.5938868842503534,11.654302523703251,14.607720079295133,19.726053045136254,17.818129210910897,18.771186338701472,19.144761049669082,43.62215457953198
8713,Women,fearful,Women_fearful,-372.77924714728715,113.40136158834183,7.663271821977218,35.63978096619571,-5.466360007609398,-3.4360106253670866,-11.442789977459515,0.06930648458209555,-8.55783879023467,2.1975645511232536,-16.520519930901905,3.0241527000853545,-5.219582376802042,0.6739281918827972,0.6771052374251713,0.5139866919806698,0.4754350242974985,0.5091343594270074,0.5060039402945159,0.49023212431930063,0.5207936271962518,0.5217215950155463,0.6074808582543441,0.6119852357920195,0.6160343447881984,11.753653605811715,14.329997878192211,20.053566561711065,20.106170134946137,19.654970867724877,19.592546335554843,39.581170646933565
